event_id,direction,ts_utc,source_pax_id,corruption
61,in,2026-01-20T06:19:16.048907Z,,aggregate_generated
62,in,2026-01-20T06:19:25.217545Z,,aggregate_generated
63,out,2026-01-20T06:19:26.975395Z,,aggregate_generated
64,out,2026-01-20T06:19:31.859040Z,,aggregate_generated
65,out,2026-01-20T06:19:36.494770Z,,aggregate_generated
66,in,2026-01-20T06:19:49.009808Z,,aggregate_generated
67,out,2026-01-20T06:19:57.888181Z,,aggregate_generated
68,out,2026-01-20T06:19:59.626493Z,,aggregate_generated
69,out,2026-01-20T06:20:00.252765Z,,aggregate_generated
70,in,2026-01-20T06:20:06.082779Z,,aggregate_generated
71,in,2026-01-20T06:20:11.198840Z,,aggregate_generated
72,in,2026-01-20T06:20:16.179061Z,,aggregate_generated
73,in,2026-01-20T06:20:17.265059Z,,aggregate_generated
74,out,2026-01-20T06:20:21.285502Z,,aggregate_generated
75,out,2026-01-20T06:20:21.895988Z,,aggregate_generated
76,out,2026-01-20T06:20:36.889053Z,,aggregate_generated
77,in,2026-01-20T06:20:42.428510Z,,aggregate_generated
78,in,2026-01-20T06:20:44.591857Z,,aggregate_generated
79,in,2026-01-20T06:20:47.058752Z,,aggregate_generated
80,out,2026-01-20T06:20:48.539801Z,,aggregate_generated
81,out,2026-01-20T06:20:51.590719Z,,aggregate_generated
82,in,2026-01-20T06:20:51.995103Z,,aggregate_generated
83,out,2026-01-20T06:20:57.726461Z,,aggregate_generated
84,out,2026-01-20T06:20:58.349340Z,,aggregate_generated
85,out,2026-01-20T06:21:01.457736Z,,aggregate_generated
86,out,2026-01-20T06:21:12.789962Z,,aggregate_generated
87,out,2026-01-20T06:21:13.424801Z,,aggregate_generated
88,in,2026-01-20T06:21:18.215221Z,,aggregate_generated
89,out,2026-01-20T06:21:21.789570Z,,aggregate_generated
90,in,2026-01-20T06:21:23.609333Z,,aggregate_generated
91,in,2026-01-20T06:21:36.291539Z,,aggregate_generated
92,in,2026-01-20T06:21:37.239042Z,,aggregate_generated
93,in,2026-01-20T06:21:40.696865Z,,aggregate_generated
94,out,2026-01-20T06:21:42.962399Z,,aggregate_generated
95,out,2026-01-20T06:21:43.090749Z,,aggregate_generated
96,in,2026-01-20T06:21:45.343191Z,,aggregate_generated
97,in,2026-01-20T06:21:50.044100Z,,aggregate_generated
98,out,2026-01-20T06:21:51.864847Z,,aggregate_generated
99,out,2026-01-20T06:21:52.929344Z,,aggregate_generated
100,out,2026-01-20T06:21:54.691021Z,,aggregate_generated
101,in,2026-01-20T06:21:56.392978Z,,aggregate_generated
102,out,2026-01-20T06:22:02.486588Z,,aggregate_generated
103,in,2026-01-20T06:22:04.099175Z,,aggregate_generated
104,out,2026-01-20T06:22:05.347030Z,,aggregate_generated
105,in,2026-01-20T06:22:14.802724Z,,aggregate_generated
106,in,2026-01-20T06:22:16.094189Z,,aggregate_generated
107,out,2026-01-20T06:22:23.540145Z,,aggregate_generated
108,out,2026-01-20T06:22:27.080075Z,,aggregate_generated
109,out,2026-01-20T06:22:29.822280Z,,aggregate_generated
110,in,2026-01-20T06:22:30.562351Z,,aggregate_generated
111,out,2026-01-20T06:22:31.389483Z,,aggregate_generated
112,out,2026-01-20T06:22:38.464118Z,,aggregate_generated
113,in,2026-01-20T06:22:41.078095Z,,aggregate_generated
114,in,2026-01-20T06:22:42.115670Z,,aggregate_generated
115,out,2026-01-20T06:22:44.566418Z,,aggregate_generated
116,out,2026-01-20T06:22:46.685026Z,,aggregate_generated
117,in,2026-01-20T06:22:51.621767Z,,aggregate_generated
118,out,2026-01-20T06:22:54.647363Z,,aggregate_generated
119,in,2026-01-20T06:22:55.834610Z,,aggregate_generated
120,in,2026-01-20T06:22:57.148772Z,,aggregate_generated
121,out,2026-01-20T06:23:00.736919Z,,aggregate_generated
122,out,2026-01-20T06:23:13.844986Z,,aggregate_generated
123,in,2026-01-20T06:23:14.724541Z,,aggregate_generated
124,in,2026-01-20T06:23:23.368820Z,,aggregate_generated
125,in,2026-01-20T06:23:25.177501Z,,aggregate_generated
126,in,2026-01-20T06:23:25.926161Z,,aggregate_generated
127,in,2026-01-20T06:23:29.882905Z,,aggregate_generated
128,out,2026-01-20T06:23:38.316293Z,,aggregate_generated
129,in,2026-01-20T06:23:38.386688Z,,aggregate_generated
130,out,2026-01-20T06:23:39.908489Z,,aggregate_generated
131,in,2026-01-20T06:23:41.195302Z,,aggregate_generated
132,out,2026-01-20T06:23:42.074564Z,,aggregate_generated
133,out,2026-01-20T06:23:45.590406Z,,aggregate_generated
134,out,2026-01-20T06:23:46.960798Z,,aggregate_generated
135,in,2026-01-20T06:23:48.092036Z,,aggregate_generated
136,out,2026-01-20T06:23:49.295250Z,,aggregate_generated
137,in,2026-01-20T06:23:53.500897Z,,aggregate_generated
138,in,2026-01-20T06:23:54.155086Z,,aggregate_generated
139,out,2026-01-20T06:23:57.634770Z,,aggregate_generated
140,out,2026-01-20T06:24:01.280290Z,,aggregate_generated
141,out,2026-01-20T06:24:06.579027Z,,aggregate_generated
142,in,2026-01-20T06:24:06.925854Z,,aggregate_generated
143,out,2026-01-20T06:24:09.363257Z,,aggregate_generated
144,in,2026-01-20T06:24:14.203608Z,,aggregate_generated
145,in,2026-01-20T06:24:18.605136Z,,aggregate_generated
146,in,2026-01-20T06:24:20.130827Z,,aggregate_generated
147,out,2026-01-20T06:24:20.194944Z,,aggregate_generated
148,out,2026-01-20T06:24:20.621246Z,,aggregate_generated
149,in,2026-01-20T06:24:20.966330Z,,aggregate_generated
150,in,2026-01-20T06:24:25.126902Z,,aggregate_generated
151,in,2026-01-20T06:24:31.849602Z,,aggregate_generated
152,in,2026-01-20T06:24:32.968087Z,,aggregate_generated
153,out,2026-01-20T06:24:35.162777Z,,aggregate_generated
154,in,2026-01-20T06:24:38.446441Z,,aggregate_generated
155,out,2026-01-20T06:24:45.811067Z,,aggregate_generated
156,in,2026-01-20T06:24:45.874424Z,,aggregate_generated
157,in,2026-01-20T06:24:48.144546Z,,aggregate_generated
158,out,2026-01-20T06:24:58.306114Z,,aggregate_generated
159,in,2026-01-20T06:24:59.725965Z,,aggregate_generated
160,in,2026-01-20T06:25:01.003659Z,,aggregate_generated
161,in,2026-01-20T06:25:02.454342Z,,aggregate_generated
162,in,2026-01-20T06:25:03.391647Z,,aggregate_generated
163,out,2026-01-20T06:25:04.051820Z,,aggregate_generated
164,out,2026-01-20T06:25:08.763096Z,,aggregate_generated
165,in,2026-01-20T06:25:11.328000Z,,aggregate_generated
166,in,2026-01-20T06:25:11.665063Z,,aggregate_generated
167,in,2026-01-20T06:25:21.903802Z,,aggregate_generated
168,in,2026-01-20T06:25:33.405098Z,,aggregate_generated
169,in,2026-01-20T06:25:33.701451Z,,aggregate_generated
170,in,2026-01-20T06:25:37.771985Z,,aggregate_generated
171,out,2026-01-20T06:25:38.403693Z,,aggregate_generated
172,in,2026-01-20T06:25:38.822372Z,,aggregate_generated
173,out,2026-01-20T06:25:38.948093Z,,aggregate_generated
174,out,2026-01-20T06:25:40.002085Z,,aggregate_generated
175,out,2026-01-20T06:25:44.046123Z,,aggregate_generated
176,out,2026-01-20T06:25:47.776604Z,,aggregate_generated
177,out,2026-01-20T06:25:49.801754Z,,aggregate_generated
178,in,2026-01-20T06:25:51.687282Z,,aggregate_generated
179,out,2026-01-20T06:25:54.576178Z,,aggregate_generated
180,out,2026-01-20T06:25:55.165844Z,,aggregate_generated
181,out,2026-01-20T06:26:00.904443Z,,aggregate_generated
182,in,2026-01-20T06:26:07.604229Z,,aggregate_generated
183,in,2026-01-20T06:26:08.913984Z,,aggregate_generated
184,out,2026-01-20T06:26:18.075706Z,,aggregate_generated
185,in,2026-01-20T06:26:18.457999Z,,aggregate_generated
186,in,2026-01-20T06:26:20.475245Z,,aggregate_generated
187,out,2026-01-20T06:26:27.585632Z,,aggregate_generated
188,in,2026-01-20T06:26:27.753293Z,,aggregate_generated
189,in,2026-01-20T06:26:37.029746Z,,aggregate_generated
190,out,2026-01-20T06:26:46.085450Z,,aggregate_generated
191,in,2026-01-20T06:26:46.582485Z,,aggregate_generated
192,out,2026-01-20T06:26:47.769184Z,,aggregate_generated
193,out,2026-01-20T06:26:48.154139Z,,aggregate_generated
194,out,2026-01-20T06:26:51.310427Z,,aggregate_generated
195,in,2026-01-20T06:26:52.253578Z,,aggregate_generated
196,out,2026-01-20T06:26:53.589450Z,,aggregate_generated
197,in,2026-01-20T06:26:54.059933Z,,aggregate_generated
198,in,2026-01-20T06:26:58.480622Z,,aggregate_generated
199,in,2026-01-20T06:26:59.112783Z,,aggregate_generated
200,out,2026-01-20T06:26:59.420506Z,,aggregate_generated
201,in,2026-01-20T06:27:04.609769Z,,aggregate_generated
202,out,2026-01-20T06:27:06.159077Z,,aggregate_generated
203,in,2026-01-20T06:27:07.220142Z,,aggregate_generated
204,in,2026-01-20T06:27:08.070513Z,,aggregate_generated
205,in,2026-01-20T06:27:09.735545Z,,aggregate_generated
206,in,2026-01-20T06:27:17.831942Z,,aggregate_generated
207,in,2026-01-20T06:27:21.063205Z,,aggregate_generated
208,out,2026-01-20T06:27:34.111867Z,,aggregate_generated
209,out,2026-01-20T06:27:39.383664Z,,aggregate_generated
210,in,2026-01-20T06:27:50.581097Z,,aggregate_generated
211,in,2026-01-20T06:27:50.784801Z,,aggregate_generated
212,in,2026-01-20T06:27:50.812523Z,,aggregate_generated
213,out,2026-01-20T06:27:51.816512Z,,aggregate_generated
214,in,2026-01-20T06:27:52.230739Z,,aggregate_generated
215,out,2026-01-20T06:27:52.730234Z,,aggregate_generated
216,out,2026-01-20T06:27:55.917048Z,,aggregate_generated
217,out,2026-01-20T06:27:58.643626Z,,aggregate_generated
218,out,2026-01-20T06:27:59.065786Z,,aggregate_generated
219,in,2026-01-20T06:28:06.549053Z,,aggregate_generated
220,out,2026-01-20T06:28:08.446008Z,,aggregate_generated
221,out,2026-01-20T06:28:12.223947Z,,aggregate_generated
222,out,2026-01-20T06:28:13.469996Z,,aggregate_generated
223,out,2026-01-20T06:28:14.252271Z,,aggregate_generated
224,in,2026-01-20T06:28:18.213392Z,,aggregate_generated
225,out,2026-01-20T06:28:23.185717Z,,aggregate_generated
226,out,2026-01-20T06:28:27.299102Z,,aggregate_generated
227,in,2026-01-20T06:28:33.378723Z,,aggregate_generated
228,out,2026-01-20T06:28:47.229772Z,,aggregate_generated
229,out,2026-01-20T06:28:47.266498Z,,aggregate_generated
230,in,2026-01-20T06:28:49.973900Z,,aggregate_generated
231,in,2026-01-20T06:28:58.875365Z,,aggregate_generated
232,in,2026-01-20T06:28:59.036155Z,,aggregate_generated
233,in,2026-01-20T06:28:59.583561Z,,aggregate_generated
234,out,2026-01-20T06:29:09.118213Z,,aggregate_generated
235,out,2026-01-20T06:29:10.470576Z,,aggregate_generated
236,in,2026-01-20T06:29:13.476843Z,,aggregate_generated
237,in,2026-01-20T06:29:21.802125Z,,aggregate_generated
238,out,2026-01-20T06:29:24.970745Z,,aggregate_generated
239,in,2026-01-20T06:29:30.540645Z,,aggregate_generated
240,out,2026-01-20T06:29:32.408874Z,,aggregate_generated
241,out,2026-01-20T06:29:34.211452Z,,aggregate_generated
242,in,2026-01-20T06:29:35.399924Z,,aggregate_generated
243,out,2026-01-20T06:29:36.537907Z,,aggregate_generated
244,out,2026-01-20T06:29:43.739565Z,,aggregate_generated
245,in,2026-01-20T06:29:45.917757Z,,aggregate_generated
246,out,2026-01-20T06:29:46.947067Z,,aggregate_generated
247,in,2026-01-20T06:29:47.834710Z,,aggregate_generated
248,out,2026-01-20T06:29:49.037508Z,,aggregate_generated
249,in,2026-01-20T06:29:53.742337Z,,aggregate_generated
250,in,2026-01-20T06:29:54.491065Z,,aggregate_generated
251,out,2026-01-20T06:30:01.169172Z,,aggregate_generated
252,out,2026-01-20T06:30:03.754014Z,,aggregate_generated
253,out,2026-01-20T06:30:09.592276Z,,aggregate_generated
254,out,2026-01-20T06:30:16.449533Z,,aggregate_generated
255,out,2026-01-20T06:30:16.826190Z,,aggregate_generated
256,in,2026-01-20T06:30:22.177200Z,,aggregate_generated
257,in,2026-01-20T06:30:26.745673Z,,aggregate_generated
258,in,2026-01-20T06:30:33.059575Z,,aggregate_generated
259,out,2026-01-20T06:30:35.367862Z,,aggregate_generated
260,out,2026-01-20T06:30:37.886091Z,,aggregate_generated
261,out,2026-01-20T06:30:38.532891Z,,aggregate_generated
262,in,2026-01-20T06:30:39.958507Z,,aggregate_generated
263,out,2026-01-20T06:30:41.109139Z,,aggregate_generated
264,out,2026-01-20T06:30:47.530232Z,,aggregate_generated
265,in,2026-01-20T06:30:50.438417Z,,aggregate_generated
266,in,2026-01-20T06:30:51.795628Z,,aggregate_generated
267,in,2026-01-20T06:30:59.806359Z,,aggregate_generated
268,out,2026-01-20T06:31:00.890715Z,,aggregate_generated
269,out,2026-01-20T06:31:05.676868Z,,aggregate_generated
270,in,2026-01-20T06:31:05.852199Z,,aggregate_generated
271,out,2026-01-20T06:31:10.197989Z,,aggregate_generated
272,in,2026-01-20T06:31:11.604499Z,,aggregate_generated
273,in,2026-01-20T06:31:11.732926Z,,aggregate_generated
274,out,2026-01-20T06:31:25.337113Z,,aggregate_generated
275,out,2026-01-20T06:31:26.487048Z,,aggregate_generated
276,out,2026-01-20T06:31:31.665041Z,,aggregate_generated
277,in,2026-01-20T06:31:39.259343Z,,aggregate_generated
278,out,2026-01-20T06:31:44.250891Z,,aggregate_generated
279,in,2026-01-20T06:31:54.383647Z,,aggregate_generated
280,in,2026-01-20T06:31:55.619407Z,,aggregate_generated
281,out,2026-01-20T06:31:57.336205Z,,aggregate_generated
282,in,2026-01-20T06:31:57.627111Z,,aggregate_generated
283,out,2026-01-20T06:31:57.634208Z,,aggregate_generated
284,out,2026-01-20T06:32:01.598461Z,,aggregate_generated
285,in,2026-01-20T06:32:07.688403Z,,aggregate_generated
286,out,2026-01-20T06:32:09.170635Z,,aggregate_generated
287,out,2026-01-20T06:32:09.672195Z,,aggregate_generated
288,out,2026-01-20T06:32:17.360856Z,,aggregate_generated
289,out,2026-01-20T06:32:19.782332Z,,aggregate_generated
290,in,2026-01-20T06:32:21.405303Z,,aggregate_generated
291,out,2026-01-20T06:32:25.832310Z,,aggregate_generated
292,in,2026-01-20T06:32:27.965523Z,,aggregate_generated
293,out,2026-01-20T06:32:29.539128Z,,aggregate_generated
294,out,2026-01-20T06:32:43.043701Z,,aggregate_generated
295,in,2026-01-20T06:32:50.956090Z,,aggregate_generated
296,in,2026-01-20T06:32:51.042410Z,,aggregate_generated
297,out,2026-01-20T06:32:54.712311Z,,aggregate_generated
298,out,2026-01-20T06:32:57.975473Z,,aggregate_generated
299,in,2026-01-20T06:32:58.937100Z,,aggregate_generated
300,in,2026-01-20T06:33:04.580941Z,,aggregate_generated
301,out,2026-01-20T06:33:06.287978Z,,aggregate_generated
302,out,2026-01-20T06:33:18.088256Z,,aggregate_generated
303,in,2026-01-20T06:33:19.673929Z,,aggregate_generated
304,out,2026-01-20T06:33:22.394184Z,,aggregate_generated
305,in,2026-01-20T06:33:30.421001Z,,aggregate_generated
306,in,2026-01-20T06:33:30.891920Z,,aggregate_generated
307,out,2026-01-20T06:33:34.214027Z,,aggregate_generated
308,out,2026-01-20T06:33:38.511229Z,,aggregate_generated
309,out,2026-01-20T06:33:46.717141Z,,aggregate_generated
310,out,2026-01-20T06:33:47.880093Z,,aggregate_generated
311,in,2026-01-20T06:33:48.132646Z,,aggregate_generated
312,out,2026-01-20T06:33:49.229035Z,,aggregate_generated
313,out,2026-01-20T06:33:51.209296Z,,aggregate_generated
314,in,2026-01-20T06:33:53.857982Z,,aggregate_generated
315,out,2026-01-20T06:33:56.421346Z,,aggregate_generated
316,out,2026-01-20T06:33:57.487801Z,,aggregate_generated
317,out,2026-01-20T06:34:06.933115Z,,aggregate_generated
318,in,2026-01-20T06:34:09.188451Z,,aggregate_generated
319,out,2026-01-20T06:34:13.386613Z,,aggregate_generated
320,out,2026-01-20T06:34:16.882296Z,,aggregate_generated
321,out,2026-01-20T06:34:22.882352Z,,aggregate_generated
322,out,2026-01-20T06:34:33.295975Z,,aggregate_generated
323,out,2026-01-20T06:34:37.490933Z,,aggregate_generated
324,out,2026-01-20T06:34:46.314843Z,,aggregate_generated
325,out,2026-01-20T06:34:57.074144Z,,aggregate_generated
326,out,2026-01-20T06:35:02.691011Z,,aggregate_generated
327,out,2026-01-20T06:35:03.999753Z,,aggregate_generated
328,in,2026-01-20T06:35:10.288433Z,,aggregate_generated
329,out,2026-01-20T06:35:10.481824Z,,aggregate_generated
330,in,2026-01-20T06:35:14.568011Z,,aggregate_generated
331,out,2026-01-20T06:35:18.727655Z,,aggregate_generated
332,out,2026-01-20T06:35:30.408172Z,,aggregate_generated
333,out,2026-01-20T06:35:33.506819Z,,aggregate_generated
334,out,2026-01-20T06:35:38.833285Z,,aggregate_generated
335,out,2026-01-20T06:35:46.193758Z,,aggregate_generated
336,out,2026-01-20T06:35:56.751931Z,,aggregate_generated
337,in,2026-01-20T06:35:59.486489Z,,aggregate_generated
338,out,2026-01-20T06:36:07.599826Z,,aggregate_generated
339,out,2026-01-20T06:36:25.169776Z,,aggregate_generated
340,out,2026-01-20T06:36:26.291447Z,,aggregate_generated
341,out,2026-01-20T06:36:36.826563Z,,aggregate_generated
342,out,2026-01-20T06:36:43.393662Z,,aggregate_generated
343,out,2026-01-20T06:36:51.640822Z,,aggregate_generated
344,out,2026-01-20T06:37:32.286121Z,,aggregate_generated
345,out,2026-01-20T06:37:52.476781Z,,aggregate_generated
346,in,2026-01-20T06:37:59.426220Z,,aggregate_generated
347,out,2026-01-20T06:38:33.755493Z,,aggregate_generated
348,in,2026-01-20T06:38:41.425854Z,,aggregate_generated
349,in,2026-01-20T06:39:00.546614Z,,aggregate_generated
350,out,2026-01-20T06:39:54.535793Z,,aggregate_generated
351,out,2026-01-20T06:55:50.333023Z,,aggregate_generated
352,in,2026-01-20T06:55:52.505654Z,,aggregate_generated
353,out,2026-01-20T06:56:27.326895Z,,aggregate_generated
354,in,2026-01-20T06:56:29.257385Z,,aggregate_generated
355,out,2026-01-20T06:57:06.407744Z,,aggregate_generated
356,in,2026-01-20T06:57:53.046055Z,,aggregate_generated
357,out,2026-01-20T06:58:09.030502Z,,aggregate_generated
358,out,2026-01-20T06:58:18.440027Z,,aggregate_generated
359,in,2026-01-20T06:58:18.960011Z,,aggregate_generated
360,in,2026-01-20T06:58:23.944905Z,,aggregate_generated
361,out,2026-01-20T06:59:10.987463Z,,aggregate_generated
362,out,2026-01-20T06:59:18.420586Z,,aggregate_generated
363,in,2026-01-20T06:59:18.852733Z,,aggregate_generated
364,in,2026-01-20T06:59:49.656436Z,,aggregate_generated
365,out,2026-01-20T06:59:54.761385Z,,aggregate_generated
366,in,2026-01-20T06:59:55.748115Z,,aggregate_generated
367,in,2026-01-20T07:00:15.098481Z,,aggregate_generated
368,out,2026-01-20T07:00:17.654284Z,,aggregate_generated
369,in,2026-01-20T07:00:22.279631Z,,aggregate_generated
370,in,2026-01-20T07:00:25.396219Z,,aggregate_generated
371,out,2026-01-20T07:00:26.437062Z,,aggregate_generated
372,out,2026-01-20T07:00:42.122998Z,,aggregate_generated
373,in,2026-01-20T07:00:46.422364Z,,aggregate_generated
374,out,2026-01-20T07:00:58.105295Z,,aggregate_generated
375,in,2026-01-20T07:01:09.921091Z,,aggregate_generated
376,in,2026-01-20T07:01:13.281664Z,,aggregate_generated
377,out,2026-01-20T07:01:19.794971Z,,aggregate_generated
378,out,2026-01-20T07:01:27.269136Z,,aggregate_generated
379,out,2026-01-20T07:01:32.660677Z,,aggregate_generated
380,out,2026-01-20T07:01:33.170815Z,,aggregate_generated
381,out,2026-01-20T07:01:38.848614Z,,aggregate_generated
382,in,2026-01-20T07:01:50.434279Z,,aggregate_generated
383,in,2026-01-20T07:01:53.960011Z,,aggregate_generated
384,in,2026-01-20T07:02:05.939040Z,,aggregate_generated
385,out,2026-01-20T07:02:18.254924Z,,aggregate_generated
386,in,2026-01-20T07:02:21.674041Z,,aggregate_generated
387,out,2026-01-20T07:02:27.865862Z,,aggregate_generated
388,out,2026-01-20T07:02:35.513705Z,,aggregate_generated
389,in,2026-01-20T07:02:39.378023Z,,aggregate_generated
390,out,2026-01-20T07:02:42.581559Z,,aggregate_generated
391,in,2026-01-20T07:02:43.394041Z,,aggregate_generated
392,out,2026-01-20T07:02:49.535621Z,,aggregate_generated
393,out,2026-01-20T07:02:50.048384Z,,aggregate_generated
394,out,2026-01-20T07:02:51.301390Z,,aggregate_generated
395,in,2026-01-20T07:02:52.098282Z,,aggregate_generated
396,in,2026-01-20T07:03:01.471619Z,,aggregate_generated
397,in,2026-01-20T07:03:08.740103Z,,aggregate_generated
398,out,2026-01-20T07:03:18.600602Z,,aggregate_generated
399,out,2026-01-20T07:03:26.257617Z,,aggregate_generated
400,in,2026-01-20T07:03:27.682270Z,,aggregate_generated
401,in,2026-01-20T07:03:28.532509Z,,aggregate_generated
402,out,2026-01-20T07:03:29.440482Z,,aggregate_generated
403,out,2026-01-20T07:03:33.600247Z,,aggregate_generated
404,out,2026-01-20T07:03:37.076758Z,,aggregate_generated
405,out,2026-01-20T07:03:38.238447Z,,aggregate_generated
406,in,2026-01-20T07:03:38.999386Z,,aggregate_generated
407,in,2026-01-20T07:03:40.367352Z,,aggregate_generated
408,in,2026-01-20T07:03:46.144573Z,,aggregate_generated
409,out,2026-01-20T07:03:47.856705Z,,aggregate_generated
410,out,2026-01-20T07:03:48.201265Z,,aggregate_generated
411,in,2026-01-20T07:03:48.254351Z,,aggregate_generated
412,in,2026-01-20T07:03:50.496554Z,,aggregate_generated
413,out,2026-01-20T07:03:56.732651Z,,aggregate_generated
414,out,2026-01-20T07:04:06.572594Z,,aggregate_generated
415,in,2026-01-20T07:04:22.414943Z,,aggregate_generated
416,out,2026-01-20T07:04:23.181842Z,,aggregate_generated
417,in,2026-01-20T07:04:25.786823Z,,aggregate_generated
418,out,2026-01-20T07:04:27.718904Z,,aggregate_generated
419,in,2026-01-20T07:04:27.909045Z,,aggregate_generated
420,out,2026-01-20T07:04:28.091753Z,,aggregate_generated
421,out,2026-01-20T07:04:28.994977Z,,aggregate_generated
422,in,2026-01-20T07:04:31.505251Z,,aggregate_generated
423,out,2026-01-20T07:04:41.194101Z,,aggregate_generated
424,out,2026-01-20T07:04:44.646513Z,,aggregate_generated
425,out,2026-01-20T07:04:51.574965Z,,aggregate_generated
426,in,2026-01-20T07:04:52.132325Z,,aggregate_generated
427,in,2026-01-20T07:04:52.263356Z,,aggregate_generated
428,in,2026-01-20T07:04:53.098026Z,,aggregate_generated
429,out,2026-01-20T07:04:56.716207Z,,aggregate_generated
430,in,2026-01-20T07:04:58.250861Z,,aggregate_generated
431,out,2026-01-20T07:05:00.094254Z,,aggregate_generated
432,in,2026-01-20T07:05:01.509417Z,,aggregate_generated
433,in,2026-01-20T07:05:02.434678Z,,aggregate_generated
434,out,2026-01-20T07:05:03.658430Z,,aggregate_generated
435,in,2026-01-20T07:05:17.128391Z,,aggregate_generated
436,in,2026-01-20T07:05:21.704540Z,,aggregate_generated
437,in,2026-01-20T07:05:23.468353Z,,aggregate_generated
438,out,2026-01-20T07:05:25.375055Z,,aggregate_generated
439,out,2026-01-20T07:05:25.487001Z,,aggregate_generated
440,out,2026-01-20T07:05:30.963764Z,,aggregate_generated
441,in,2026-01-20T07:05:39.036961Z,,aggregate_generated
442,in,2026-01-20T07:05:40.785497Z,,aggregate_generated
443,in,2026-01-20T07:05:41.401991Z,,aggregate_generated
444,out,2026-01-20T07:05:41.481135Z,,aggregate_generated
445,in,2026-01-20T07:05:42.521550Z,,aggregate_generated
446,out,2026-01-20T07:05:48.422089Z,,aggregate_generated
447,out,2026-01-20T07:05:51.831858Z,,aggregate_generated
448,out,2026-01-20T07:05:52.236811Z,,aggregate_generated
449,in,2026-01-20T07:05:56.945737Z,,aggregate_generated
450,out,2026-01-20T07:06:01.297904Z,,aggregate_generated
