minute_start_utc,in_count,out_count,naive_occupancy_end
2026-01-15T07:58:00Z,7,9,-21
2026-01-15T07:59:00Z,2,7,-26
2026-01-15T08:00:00Z,10,6,-22
2026-01-15T08:01:00Z,8,6,-20
2026-01-15T08:02:00Z,2,7,-25
2026-01-15T08:03:00Z,5,8,-28
2026-01-15T08:04:00Z,2,2,-28
2026-01-15T08:05:00Z,3,3,-28
2026-01-15T08:06:00Z,3,3,-28
2026-01-15T08:07:00Z,9,4,-23
2026-01-15T08:08:00Z,4,8,-27
2026-01-15T08:09:00Z,2,1,-26
2026-01-15T08:10:00Z,4,6,-28
2026-01-15T08:11:00Z,6,2,-24
2026-01-15T08:12:00Z,7,3,-20
2026-01-15T08:13:00Z,7,4,-17
2026-01-15T08:14:00Z,4,4,-17
2026-01-15T08:15:00Z,6,11,-22
2026-01-15T08:16:00Z,7,6,-21
2026-01-15T08:17:00Z,8,9,-22
2026-01-15T08:18:00Z,3,6,-25
2026-01-15T08:19:00Z,6,5,-24
2026-01-15T08:20:00Z,6,7,-25
2026-01-15T08:21:00Z,6,10,-29
2026-01-15T08:22:00Z,5,5,-29
2026-01-15T08:23:00Z,5,4,-28
2026-01-15T08:24:00Z,8,9,-29
2026-01-15T08:25:00Z,5,4,-28
2026-01-15T08:26:00Z,3,3,-28
2026-01-15T08:27:00Z,4,5,-29
2026-01-15T08:28:00Z,9,4,-24
2026-01-15T08:29:00Z,5,5,-24
2026-01-15T08:30:00Z,11,14,-27
2026-01-15T08:31:00Z,8,7,-26
2026-01-15T08:32:00Z,7,7,-26
2026-01-15T08:33:00Z,1,5,-30
2026-01-15T08:34:00Z,6,5,-29
2026-01-15T08:35:00Z,8,10,-31
2026-01-15T08:36:00Z,4,6,-33
2026-01-15T08:37:00Z,4,5,-34
2026-01-15T08:38:00Z,6,2,-30
2026-01-15T08:39:00Z,6,8,-32
2026-01-15T08:40:00Z,6,5,-31
2026-01-15T08:41:00Z,10,5,-26
2026-01-15T08:42:00Z,11,3,-18
2026-01-15T08:43:00Z,8,13,-23
2026-01-15T08:44:00Z,9,5,-19
2026-01-15T08:45:00Z,6,11,-24
2026-01-15T08:46:00Z,4,6,-26
2026-01-15T08:47:00Z,5,8,-29
2026-01-15T08:48:00Z,5,9,-33
2026-01-15T08:49:00Z,7,9,-35
2026-01-15T08:50:00Z,6,3,-32
2026-01-15T08:51:00Z,2,4,-34
2026-01-15T08:52:00Z,3,2,-33
2026-01-15T08:53:00Z,6,6,-33
2026-01-15T08:54:00Z,12,7,-28
2026-01-15T08:55:00Z,6,5,-27
2026-01-15T08:56:00Z,9,11,-29
2026-01-15T08:57:00Z,5,7,-31
2026-01-15T08:58:00Z,7,2,-26
2026-01-15T08:59:00Z,3,10,-33
2026-01-15T09:00:00Z,7,4,-30
2026-01-15T09:01:00Z,10,6,-26
2026-01-15T09:02:00Z,6,6,-26
2026-01-15T09:03:00Z,9,6,-23
2026-01-15T09:04:00Z,7,5,-21
2026-01-15T09:05:00Z,11,9,-19
2026-01-15T09:06:00Z,8,10,-21
2026-01-15T09:07:00Z,8,8,-21
2026-01-15T09:08:00Z,9,12,-24
2026-01-15T09:09:00Z,6,7,-25
2026-01-15T09:10:00Z,14,6,-17
2026-01-15T09:11:00Z,16,7,-8
2026-01-15T09:12:00Z,12,13,-9
2026-01-15T09:13:00Z,12,7,-4
2026-01-15T09:14:00Z,9,6,-1
2026-01-15T09:15:00Z,9,7,1
2026-01-15T09:16:00Z,14,7,8
2026-01-15T09:17:00Z,8,12,4
2026-01-15T09:18:00Z,13,4,13
2026-01-15T09:19:00Z,16,5,24
2026-01-15T09:20:00Z,11,8,27
2026-01-15T09:21:00Z,12,7,32
2026-01-15T09:22:00Z,15,6,41
2026-01-15T09:23:00Z,7,6,42
2026-01-15T09:24:00Z,7,7,42
2026-01-15T09:25:00Z,9,8,43
2026-01-15T09:26:00Z,12,6,49
2026-01-15T09:27:00Z,14,7,56
2026-01-15T09:28:00Z,19,6,69
2026-01-15T09:29:00Z,12,11,70
2026-01-15T09:30:00Z,8,11,67
2026-01-15T09:31:00Z,18,9,76
2026-01-15T09:32:00Z,10,8,78
2026-01-15T09:33:00Z,15,9,84
2026-01-15T09:34:00Z,13,5,92
2026-01-15T09:35:00Z,7,6,93
2026-01-15T09:36:00Z,9,13,89
2026-01-15T09:37:00Z,5,8,86
2026-01-15T09:38:00Z,9,11,84
2026-01-15T09:39:00Z,12,8,88
2026-01-15T09:40:00Z,10,11,87
2026-01-15T09:41:00Z,9,7,89
2026-01-15T09:42:00Z,8,8,89
2026-01-15T09:43:00Z,9,8,90
2026-01-15T09:44:00Z,9,6,93
2026-01-15T09:45:00Z,5,14,84
2026-01-15T09:46:00Z,9,7,86
2026-01-15T09:47:00Z,12,9,89
2026-01-15T09:48:00Z,7,14,82
2026-01-15T09:49:00Z,14,10,86
2026-01-15T09:50:00Z,13,9,90
2026-01-15T09:51:00Z,9,8,91
2026-01-15T09:52:00Z,3,5,89
2026-01-15T09:53:00Z,7,13,83
2026-01-15T09:54:00Z,10,8,85
2026-01-15T09:55:00Z,16,7,94
2026-01-15T09:56:00Z,10,7,97
2026-01-15T09:57:00Z,5,8,94
2026-01-15T09:58:00Z,16,10,100
2026-01-15T09:59:00Z,12,9,103
2026-01-15T10:00:00Z,14,13,104
2026-01-15T10:01:00Z,9,7,106
2026-01-15T10:02:00Z,10,6,110
2026-01-15T10:03:00Z,8,7,111
2026-01-15T10:04:00Z,8,12,107
2026-01-15T10:05:00Z,10,5,112
2026-01-15T10:06:00Z,10,7,115
2026-01-15T10:07:00Z,12,9,118
2026-01-15T10:08:00Z,10,7,121
2026-01-15T10:09:00Z,12,12,121
2026-01-15T10:10:00Z,15,7,129
2026-01-15T10:11:00Z,16,5,140
2026-01-15T10:12:00Z,7,12,135
2026-01-15T10:13:00Z,13,3,145
2026-01-15T10:14:00Z,14,12,147
2026-01-15T10:15:00Z,14,5,156
2026-01-15T10:16:00Z,10,5,161
2026-01-15T10:17:00Z,11,10,162
2026-01-15T10:18:00Z,5,5,162
2026-01-15T10:19:00Z,12,12,162
2026-01-15T10:20:00Z,12,7,167
2026-01-15T10:21:00Z,10,13,164
2026-01-15T10:22:00Z,5,9,160
2026-01-15T10:23:00Z,7,7,160
2026-01-15T10:24:00Z,7,10,157
2026-01-15T10:25:00Z,11,9,159
2026-01-15T10:26:00Z,12,11,160
2026-01-15T10:27:00Z,5,10,155
2026-01-15T10:28:00Z,10,10,155
2026-01-15T10:29:00Z,10,8,157
2026-01-15T10:30:00Z,9,11,155
2026-01-15T10:31:00Z,7,8,154
2026-01-15T10:32:00Z,4,6,152
2026-01-15T10:33:00Z,11,13,150
2026-01-15T10:34:00Z,16,6,160
2026-01-15T10:35:00Z,16,12,164
2026-01-15T10:36:00Z,13,9,168
2026-01-15T10:37:00Z,9,5,172
2026-01-15T10:38:00Z,7,11,168
2026-01-15T10:39:00Z,16,13,171
2026-01-15T10:40:00Z,11,10,172
2026-01-15T10:41:00Z,10,9,173
2026-01-15T10:42:00Z,6,11,168
2026-01-15T10:43:00Z,10,5,173
2026-01-15T10:44:00Z,11,13,171
2026-01-15T10:45:00Z,6,6,171
2026-01-15T10:46:00Z,10,11,170
2026-01-15T10:47:00Z,12,6,176
2026-01-15T10:48:00Z,10,7,179
2026-01-15T10:49:00Z,12,8,183
2026-01-15T10:50:00Z,10,8,185
2026-01-15T10:51:00Z,7,8,184
2026-01-15T10:52:00Z,13,9,188
2026-01-15T10:53:00Z,12,6,194
2026-01-15T10:54:00Z,7,8,193
2026-01-15T10:55:00Z,10,6,197
2026-01-15T10:56:00Z,6,7,196
2026-01-15T10:57:00Z,10,6,200
2026-01-15T10:58:00Z,15,9,206
2026-01-15T10:59:00Z,16,10,212
2026-01-15T11:00:00Z,6,8,210
2026-01-15T11:01:00Z,17,5,222
2026-01-15T11:02:00Z,11,10,223
2026-01-15T11:03:00Z,9,4,228
2026-01-15T11:04:00Z,5,5,228
2026-01-15T11:05:00Z,13,7,234
2026-01-15T11:06:00Z,11,11,234
2026-01-15T11:07:00Z,12,6,240
2026-01-15T11:08:00Z,14,11,243
2026-01-15T11:09:00Z,10,5,248
2026-01-15T11:10:00Z,12,8,252
2026-01-15T11:11:00Z,8,12,248
2026-01-15T11:12:00Z,8,12,244
2026-01-15T11:13:00Z,9,8,245
2026-01-15T11:14:00Z,14,11,248
2026-01-15T11:15:00Z,8,10,246
2026-01-15T11:16:00Z,8,7,247
2026-01-15T11:17:00Z,12,11,248
2026-01-15T11:18:00Z,13,10,251
2026-01-15T11:19:00Z,8,12,247
2026-01-15T11:20:00Z,12,5,254
2026-01-15T11:21:00Z,8,12,250
2026-01-15T11:22:00Z,9,10,249
2026-01-15T11:23:00Z,15,10,254
2026-01-15T11:24:00Z,11,11,254
2026-01-15T11:25:00Z,12,5,261
2026-01-15T11:26:00Z,12,7,266
2026-01-15T11:27:00Z,5,2,269
2026-01-15T11:28:00Z,11,11,269
2026-01-15T11:29:00Z,8,6,271
2026-01-15T11:30:00Z,7,6,272
2026-01-15T11:31:00Z,8,8,272
2026-01-15T11:32:00Z,13,6,279
2026-01-15T11:33:00Z,9,7,281
2026-01-15T11:34:00Z,9,13,277
2026-01-15T11:35:00Z,9,15,271
2026-01-15T11:36:00Z,5,10,266
2026-01-15T11:37:00Z,13,7,272
2026-01-15T11:38:00Z,11,6,277
2026-01-15T11:39:00Z,16,8,285
2026-01-15T11:40:00Z,13,5,293
2026-01-15T11:41:00Z,8,14,287
2026-01-15T11:42:00Z,9,12,284
2026-01-15T11:43:00Z,6,8,282
2026-01-15T11:44:00Z,6,7,281
2026-01-15T11:45:00Z,11,10,282
2026-01-15T11:46:00Z,9,12,279
2026-01-15T11:47:00Z,7,6,280
2026-01-15T11:48:00Z,7,6,281
2026-01-15T11:49:00Z,13,9,285
2026-01-15T11:50:00Z,13,11,287
2026-01-15T11:51:00Z,11,8,290
2026-01-15T11:52:00Z,16,5,301
2026-01-15T11:53:00Z,10,14,297
2026-01-15T11:54:00Z,21,6,312
2026-01-15T11:55:00Z,8,7,313
2026-01-15T11:56:00Z,6,6,313
2026-01-15T11:57:00Z,12,5,320
2026-01-15T11:58:00Z,9,6,323
2026-01-15T11:59:00Z,4,5,322
2026-01-15T12:00:00Z,12,6,328
2026-01-15T12:01:00Z,15,14,329
2026-01-15T12:02:00Z,8,9,328
2026-01-15T12:03:00Z,11,12,327
2026-01-15T12:04:00Z,5,12,320
2026-01-15T12:05:00Z,9,7,322
2026-01-15T12:06:00Z,9,11,320
2026-01-15T12:07:00Z,14,11,323
2026-01-15T12:08:00Z,14,5,332
2026-01-15T12:09:00Z,11,14,329
2026-01-15T12:10:00Z,11,12,328
2026-01-15T12:11:00Z,10,15,323
2026-01-15T12:12:00Z,6,11,318
2026-01-15T12:13:00Z,9,10,317
2026-01-15T12:14:00Z,11,8,320
2026-01-15T12:15:00Z,13,7,326
2026-01-15T12:16:00Z,11,7,330
2026-01-15T12:17:00Z,13,6,337
2026-01-15T12:18:00Z,8,7,338
2026-01-15T12:19:00Z,8,8,338
2026-01-15T12:20:00Z,9,5,342
2026-01-15T12:21:00Z,15,11,346
2026-01-15T12:22:00Z,7,9,344
2026-01-15T12:23:00Z,15,11,348
2026-01-15T12:24:00Z,6,6,348
2026-01-15T12:25:00Z,10,5,353
2026-01-15T12:26:00Z,17,7,363
2026-01-15T12:27:00Z,15,8,370
2026-01-15T12:28:00Z,11,7,374
2026-01-15T12:29:00Z,13,6,381
2026-01-15T12:30:00Z,10,10,381
2026-01-15T12:31:00Z,6,14,373
2026-01-15T12:32:00Z,14,8,379
2026-01-15T12:33:00Z,8,17,370
2026-01-15T12:34:00Z,8,4,374
2026-01-15T12:35:00Z,16,7,383
2026-01-15T12:36:00Z,10,7,386
2026-01-15T12:37:00Z,13,10,389
2026-01-15T12:38:00Z,17,8,398
2026-01-15T12:39:00Z,11,10,399
2026-01-15T12:40:00Z,3,8,394
2026-01-15T12:41:00Z,8,8,394
2026-01-15T12:42:00Z,13,7,400
2026-01-15T12:43:00Z,12,8,404
2026-01-15T12:44:00Z,9,11,402
2026-01-15T12:45:00Z,11,5,408
2026-01-15T12:46:00Z,17,11,414
2026-01-15T12:47:00Z,12,6,420
2026-01-15T12:48:00Z,9,12,417
2026-01-15T12:49:00Z,12,9,420
2026-01-15T12:50:00Z,7,9,418
2026-01-15T12:51:00Z,21,9,430
2026-01-15T12:52:00Z,6,15,421
2026-01-15T12:53:00Z,12,7,426
2026-01-15T12:54:00Z,10,11,425
2026-01-15T12:55:00Z,8,9,424
2026-01-15T12:56:00Z,7,10,421
2026-01-15T12:57:00Z,8,14,415
2026-01-15T12:58:00Z,17,5,427
2026-01-15T12:59:00Z,10,6,431
2026-01-15T13:00:00Z,6,3,434
2026-01-15T13:01:00Z,9,9,434
2026-01-15T13:02:00Z,4,5,433
2026-01-15T13:03:00Z,4,8,429
2026-01-15T13:04:00Z,6,8,427
2026-01-15T13:05:00Z,6,4,429
2026-01-15T13:06:00Z,5,15,419
2026-01-15T13:07:00Z,6,14,411
2026-01-15T13:08:00Z,10,6,415
2026-01-15T13:09:00Z,12,7,420
2026-01-15T13:10:00Z,6,12,414
2026-01-15T13:11:00Z,7,11,410
2026-01-15T13:12:00Z,8,10,408
2026-01-15T13:13:00Z,7,9,406
2026-01-15T13:14:00Z,10,9,407
2026-01-15T13:15:00Z,5,8,404
2026-01-15T13:16:00Z,10,6,408
2026-01-15T13:17:00Z,10,10,408
2026-01-15T13:18:00Z,3,8,403
2026-01-15T13:19:00Z,15,6,412
2026-01-15T13:20:00Z,8,10,410
2026-01-15T13:21:00Z,4,9,405
2026-01-15T13:22:00Z,6,12,399
2026-01-15T13:23:00Z,10,9,400
2026-01-15T13:24:00Z,5,5,400
2026-01-15T13:25:00Z,6,15,391
2026-01-15T13:26:00Z,8,8,391
2026-01-15T13:27:00Z,11,8,394
2026-01-15T13:28:00Z,8,16,386
2026-01-15T13:29:00Z,14,10,390
2026-01-15T13:30:00Z,5,6,389
2026-01-15T13:31:00Z,8,9,388
2026-01-15T13:32:00Z,5,9,384
2026-01-15T13:33:00Z,2,10,376
2026-01-15T13:34:00Z,10,3,383
2026-01-15T13:35:00Z,5,11,377
2026-01-15T13:36:00Z,14,10,381
2026-01-15T13:37:00Z,6,7,380
2026-01-15T13:38:00Z,5,10,375
2026-01-15T13:39:00Z,8,7,376
2026-01-15T13:40:00Z,8,14,370
2026-01-15T13:41:00Z,6,5,371
2026-01-15T13:42:00Z,4,6,369
2026-01-15T13:43:00Z,7,8,368
2026-01-15T13:44:00Z,11,9,370
2026-01-15T13:45:00Z,8,4,374
2026-01-15T13:46:00Z,7,13,368
2026-01-15T13:47:00Z,10,6,372
2026-01-15T13:48:00Z,11,10,373
2026-01-15T13:49:00Z,9,11,371
2026-01-15T13:50:00Z,6,9,368
2026-01-15T13:51:00Z,5,11,362
2026-01-15T13:52:00Z,9,12,359
2026-01-15T13:53:00Z,8,7,360
2026-01-15T13:54:00Z,7,8,359
2026-01-15T13:55:00Z,5,7,357
2026-01-15T13:56:00Z,7,8,356
2026-01-15T13:57:00Z,4,8,352
2026-01-15T13:58:00Z,8,9,351
2026-01-15T13:59:00Z,8,11,348
2026-01-15T14:00:00Z,8,8,348
2026-01-15T14:01:00Z,8,9,347
2026-01-15T14:02:00Z,11,5,353
2026-01-15T14:03:00Z,9,7,355
2026-01-15T14:04:00Z,14,10,359
2026-01-15T14:05:00Z,9,7,361
2026-01-15T14:06:00Z,6,4,363
2026-01-15T14:07:00Z,4,4,363
2026-01-15T14:08:00Z,7,8,362
2026-01-15T14:09:00Z,7,5,364
2026-01-15T14:10:00Z,11,7,368
2026-01-15T14:11:00Z,4,2,370
2026-01-15T14:12:00Z,12,11,371
2026-01-15T14:13:00Z,7,6,372
2026-01-15T14:14:00Z,10,7,375
2026-01-15T14:15:00Z,10,10,375
2026-01-15T14:16:00Z,9,6,378
2026-01-15T14:17:00Z,6,8,376
2026-01-15T14:18:00Z,10,6,380
2026-01-15T14:19:00Z,13,7,386
2026-01-15T14:20:00Z,8,6,388
2026-01-15T14:21:00Z,5,9,384
2026-01-15T14:22:00Z,4,10,378
2026-01-15T14:23:00Z,8,10,376
2026-01-15T14:24:00Z,1,9,368
2026-01-15T14:25:00Z,9,9,368
2026-01-15T14:26:00Z,13,10,371
2026-01-15T14:27:00Z,8,3,376
2026-01-15T14:28:00Z,6,9,373
2026-01-15T14:29:00Z,4,9,368
2026-01-15T14:30:00Z,2,4,366
2026-01-15T14:31:00Z,7,7,366
2026-01-15T14:32:00Z,7,8,365
2026-01-15T14:33:00Z,15,8,372
2026-01-15T14:34:00Z,6,11,367
2026-01-15T14:35:00Z,8,3,372
2026-01-15T14:36:00Z,11,8,375
2026-01-15T14:37:00Z,12,5,382
2026-01-15T14:38:00Z,10,11,381
2026-01-15T14:39:00Z,5,14,372
2026-01-15T14:40:00Z,9,4,377
2026-01-15T14:41:00Z,5,12,370
2026-01-15T14:42:00Z,5,9,366
2026-01-15T14:43:00Z,6,12,360
2026-01-15T14:44:00Z,4,9,355
2026-01-15T14:45:00Z,7,6,356
2026-01-15T14:46:00Z,11,7,360
2026-01-15T14:47:00Z,11,10,361
2026-01-15T14:48:00Z,6,9,358
2026-01-15T14:49:00Z,9,12,355
2026-01-15T14:50:00Z,9,7,357
2026-01-15T14:51:00Z,9,11,355
2026-01-15T14:52:00Z,12,4,363
2026-01-15T14:53:00Z,13,6,370
2026-01-15T14:54:00Z,6,3,373
2026-01-15T14:55:00Z,8,7,374
2026-01-15T14:56:00Z,6,9,371
2026-01-15T14:57:00Z,11,9,373
2026-01-15T14:58:00Z,6,8,371
2026-01-15T14:59:00Z,5,11,365
2026-01-15T15:00:00Z,8,9,364
2026-01-15T15:01:00Z,11,3,372
2026-01-15T15:02:00Z,2,7,367
2026-01-15T15:03:00Z,8,7,368
2026-01-15T15:04:00Z,14,7,375
2026-01-15T15:05:00Z,5,4,376
2026-01-15T15:06:00Z,7,13,370
2026-01-15T15:07:00Z,8,12,366
2026-01-15T15:08:00Z,9,9,366
2026-01-15T15:09:00Z,4,11,359
2026-01-15T15:10:00Z,10,9,360
2026-01-15T15:11:00Z,12,5,367
2026-01-15T15:12:00Z,13,7,373
2026-01-15T15:13:00Z,10,10,373
2026-01-15T15:14:00Z,13,10,376
2026-01-15T15:15:00Z,13,11,378
2026-01-15T15:16:00Z,9,7,380
2026-01-15T15:17:00Z,3,7,376
2026-01-15T15:18:00Z,7,7,376
2026-01-15T15:19:00Z,8,8,376
2026-01-15T15:20:00Z,2,12,366
2026-01-15T15:21:00Z,5,10,361
2026-01-15T15:22:00Z,5,9,357
2026-01-15T15:23:00Z,7,5,359
2026-01-15T15:24:00Z,10,12,357
2026-01-15T15:25:00Z,9,9,357
2026-01-15T15:26:00Z,6,8,355
2026-01-15T15:27:00Z,8,10,353
2026-01-15T15:28:00Z,5,14,344
2026-01-15T15:29:00Z,10,8,346
2026-01-15T15:30:00Z,5,7,344
2026-01-15T15:31:00Z,12,6,350
2026-01-15T15:32:00Z,8,4,354
2026-01-15T15:33:00Z,10,8,356
2026-01-15T15:34:00Z,7,6,357
2026-01-15T15:35:00Z,7,7,357
2026-01-15T15:36:00Z,8,15,350
2026-01-15T15:37:00Z,12,12,350
2026-01-15T15:38:00Z,9,7,352
2026-01-15T15:39:00Z,7,8,351
2026-01-15T15:40:00Z,3,9,345
2026-01-15T15:41:00Z,11,11,345
2026-01-15T15:42:00Z,3,6,342
2026-01-15T15:43:00Z,7,7,342
2026-01-15T15:44:00Z,12,10,344
2026-01-15T15:45:00Z,8,4,348
2026-01-15T15:46:00Z,6,15,339
2026-01-15T15:47:00Z,9,8,340
2026-01-15T15:48:00Z,10,14,336
2026-01-15T15:49:00Z,8,5,339
2026-01-15T15:50:00Z,3,8,334
2026-01-15T15:51:00Z,9,9,334
2026-01-15T15:52:00Z,4,11,327
2026-01-15T15:53:00Z,11,13,325
2026-01-15T15:54:00Z,6,10,321
2026-01-15T15:55:00Z,10,12,319
2026-01-15T15:56:00Z,6,9,316
2026-01-15T15:57:00Z,7,10,313
2026-01-15T15:58:00Z,8,9,312
2026-01-15T15:59:00Z,9,16,305
2026-01-15T16:00:00Z,6,14,297
2026-01-15T16:01:00Z,5,8,294
2026-01-15T16:02:00Z,10,10,294
2026-01-15T16:03:00Z,12,16,290
2026-01-15T16:04:00Z,7,10,287
2026-01-15T16:05:00Z,10,7,290
2026-01-15T16:06:00Z,10,5,295
2026-01-15T16:07:00Z,9,8,296
2026-01-15T16:08:00Z,6,8,294
2026-01-15T16:09:00Z,7,9,292
2026-01-15T16:10:00Z,4,7,289
2026-01-15T16:11:00Z,10,16,283
2026-01-15T16:12:00Z,1,7,277
2026-01-15T16:13:00Z,6,7,276
2026-01-15T16:14:00Z,3,7,272
2026-01-15T16:15:00Z,12,8,276
2026-01-15T16:16:00Z,5,11,270
2026-01-15T16:17:00Z,10,11,269
2026-01-15T16:18:00Z,6,11,264
2026-01-15T16:19:00Z,10,6,268
2026-01-15T16:20:00Z,5,16,257
2026-01-15T16:21:00Z,7,9,255
2026-01-15T16:22:00Z,12,10,257
2026-01-15T16:23:00Z,10,10,257
2026-01-15T16:24:00Z,7,9,255
2026-01-15T16:25:00Z,8,3,260
2026-01-15T16:26:00Z,3,11,252
2026-01-15T16:27:00Z,10,8,254
2026-01-15T16:28:00Z,11,11,254
2026-01-15T16:29:00Z,8,12,250
2026-01-15T16:30:00Z,10,12,248
2026-01-15T16:31:00Z,5,9,244
2026-01-15T16:32:00Z,12,10,246
2026-01-15T16:33:00Z,8,5,249
2026-01-15T16:34:00Z,10,8,251
2026-01-15T16:35:00Z,6,11,246
2026-01-15T16:36:00Z,8,11,243
2026-01-15T16:37:00Z,10,6,247
2026-01-15T16:38:00Z,12,8,251
2026-01-15T16:39:00Z,11,6,256
2026-01-15T16:40:00Z,11,12,255
2026-01-15T16:41:00Z,5,5,255
2026-01-15T16:42:00Z,11,10,256
2026-01-15T16:43:00Z,6,6,256
2026-01-15T16:44:00Z,8,11,253
2026-01-15T16:45:00Z,10,11,252
2026-01-15T16:46:00Z,7,7,252
2026-01-15T16:47:00Z,12,6,258
2026-01-15T16:48:00Z,7,11,254
2026-01-15T16:49:00Z,4,9,249
2026-01-15T16:50:00Z,5,11,243
2026-01-15T16:51:00Z,5,7,241
2026-01-15T16:52:00Z,6,6,241
2026-01-15T16:53:00Z,4,10,235
2026-01-15T16:54:00Z,6,9,232
2026-01-15T16:55:00Z,6,13,225
