minute_start_utc,in_count,out_count,naive_occupancy_end
2026-01-15T10:44:00Z,7,11,-70
2026-01-15T10:45:00Z,5,5,-70
2026-01-15T10:46:00Z,10,9,-69
2026-01-15T10:47:00Z,10,8,-67
2026-01-15T10:48:00Z,11,8,-64
2026-01-15T10:49:00Z,10,8,-62
2026-01-15T10:50:00Z,11,7,-58
2026-01-15T10:51:00Z,4,10,-64
2026-01-15T10:52:00Z,11,7,-60
2026-01-15T10:53:00Z,9,6,-57
2026-01-15T10:54:00Z,7,7,-57
2026-01-15T10:55:00Z,7,7,-57
2026-01-15T10:56:00Z,6,6,-57
2026-01-15T10:57:00Z,12,7,-52
2026-01-15T10:58:00Z,10,8,-50
2026-01-15T10:59:00Z,14,11,-47
2026-01-15T11:00:00Z,7,9,-49
2026-01-15T11:01:00Z,14,8,-43
2026-01-15T11:02:00Z,9,8,-42
2026-01-15T11:03:00Z,6,4,-40
2026-01-15T11:04:00Z,8,3,-35
2026-01-15T11:05:00Z,9,8,-34
2026-01-15T11:06:00Z,9,9,-34
2026-01-15T11:07:00Z,11,8,-31
2026-01-15T11:08:00Z,13,8,-26
2026-01-15T11:09:00Z,10,7,-23
2026-01-15T11:10:00Z,9,8,-22
2026-01-15T11:11:00Z,8,11,-25
2026-01-15T11:12:00Z,8,14,-31
2026-01-15T11:13:00Z,9,8,-30
2026-01-15T11:14:00Z,13,11,-28
2026-01-15T11:15:00Z,6,11,-33
2026-01-15T11:16:00Z,5,6,-34
2026-01-15T11:17:00Z,8,10,-36
2026-01-15T11:18:00Z,8,10,-38
2026-01-15T11:19:00Z,8,11,-41
2026-01-15T11:20:00Z,11,5,-35
2026-01-15T11:21:00Z,6,12,-41
2026-01-15T11:22:00Z,12,9,-38
2026-01-15T11:23:00Z,12,11,-37
2026-01-15T11:24:00Z,9,10,-38
2026-01-15T11:25:00Z,15,5,-28
2026-01-15T11:26:00Z,8,6,-26
2026-01-15T11:27:00Z,4,5,-27
2026-01-15T11:28:00Z,11,10,-26
2026-01-15T11:29:00Z,8,6,-24
2026-01-15T11:30:00Z,8,5,-21
2026-01-15T11:31:00Z,6,8,-23
2026-01-15T11:32:00Z,13,7,-17
2026-01-15T11:33:00Z,10,10,-17
2026-01-15T11:34:00Z,6,12,-23
2026-01-15T11:35:00Z,7,13,-29
2026-01-15T11:36:00Z,6,9,-32
2026-01-15T11:37:00Z,7,8,-33
2026-01-15T11:38:00Z,10,8,-31
2026-01-15T11:39:00Z,10,5,-26
2026-01-15T11:40:00Z,12,6,-20
2026-01-15T11:41:00Z,8,13,-25
2026-01-15T11:42:00Z,7,14,-32
2026-01-15T11:43:00Z,7,8,-33
2026-01-15T11:44:00Z,4,6,-35
2026-01-15T11:45:00Z,10,9,-34
2026-01-15T11:46:00Z,6,11,-39
2026-01-15T11:47:00Z,5,6,-40
2026-01-15T11:48:00Z,4,7,-43
2026-01-15T11:49:00Z,11,8,-40
2026-01-15T11:50:00Z,10,11,-41
2026-01-15T11:51:00Z,11,10,-40
2026-01-15T11:52:00Z,11,7,-36
2026-01-15T11:53:00Z,16,11,-31
2026-01-15T11:54:00Z,16,7,-22
2026-01-15T11:55:00Z,5,6,-23
2026-01-15T11:56:00Z,9,6,-20
2026-01-15T11:57:00Z,8,3,-15
2026-01-15T11:58:00Z,7,10,-18
2026-01-15T11:59:00Z,4,6,-20
2026-01-15T12:00:00Z,11,5,-14
2026-01-15T12:01:00Z,10,13,-17
2026-01-15T12:02:00Z,4,7,-20
2026-01-15T12:03:00Z,10,12,-22
2026-01-15T12:04:00Z,2,11,-31
2026-01-15T12:05:00Z,8,8,-31
2026-01-15T12:06:00Z,8,11,-34
2026-01-15T12:07:00Z,12,10,-32
2026-01-15T12:08:00Z,11,5,-26
2026-01-15T12:09:00Z,10,17,-33
2026-01-15T12:10:00Z,11,8,-30
2026-01-15T12:11:00Z,7,16,-39
2026-01-15T12:12:00Z,7,11,-43
2026-01-15T12:13:00Z,8,10,-45
2026-01-15T12:14:00Z,13,8,-40
2026-01-15T12:15:00Z,9,7,-38
2026-01-15T12:16:00Z,10,6,-34
2026-01-15T12:17:00Z,14,8,-28
2026-01-15T12:18:00Z,5,7,-30
2026-01-15T12:19:00Z,8,7,-29
2026-01-15T12:20:00Z,8,7,-28
2026-01-15T12:21:00Z,13,11,-26
2026-01-15T12:22:00Z,6,7,-27
2026-01-15T12:23:00Z,12,10,-25
2026-01-15T12:24:00Z,6,6,-25
2026-01-15T12:25:00Z,12,5,-18
2026-01-15T12:26:00Z,11,6,-13
2026-01-15T12:27:00Z,12,8,-9
2026-01-15T12:28:00Z,9,8,-8
2026-01-15T12:29:00Z,12,5,-1
2026-01-15T12:30:00Z,10,11,-2
2026-01-15T12:31:00Z,7,11,-6
2026-01-15T12:32:00Z,11,8,-3
2026-01-15T12:33:00Z,8,18,-13
2026-01-15T12:34:00Z,8,5,-10
2026-01-15T12:35:00Z,13,7,-4
2026-01-15T12:36:00Z,12,6,2
2026-01-15T12:37:00Z,11,11,2
2026-01-15T12:38:00Z,14,7,9
2026-01-15T12:39:00Z,10,11,8
2026-01-15T12:40:00Z,2,5,5
2026-01-15T12:41:00Z,4,8,1
2026-01-15T12:42:00Z,12,7,6
2026-01-15T12:43:00Z,11,8,9
2026-01-15T12:44:00Z,6,12,3
2026-01-15T12:45:00Z,13,4,12
2026-01-15T12:46:00Z,13,9,16
2026-01-15T12:47:00Z,13,6,23
2026-01-15T12:48:00Z,7,14,16
2026-01-15T12:49:00Z,9,9,16
2026-01-15T12:50:00Z,7,7,16
2026-01-15T12:51:00Z,14,9,21
2026-01-15T12:52:00Z,8,14,15
2026-01-15T12:53:00Z,14,7,22
2026-01-15T12:54:00Z,6,11,17
2026-01-15T12:55:00Z,7,11,13
2026-01-15T12:56:00Z,6,9,10
2026-01-15T12:57:00Z,9,13,6
2026-01-15T12:58:00Z,15,6,15
2026-01-15T12:59:00Z,9,8,16
2026-01-15T13:00:00Z,4,4,16
2026-01-15T13:01:00Z,9,4,21
2026-01-15T13:02:00Z,3,8,16
2026-01-15T13:03:00Z,4,6,14
2026-01-15T13:04:00Z,5,8,11
2026-01-15T13:05:00Z,7,5,13
2026-01-15T13:06:00Z,5,14,4
2026-01-15T13:07:00Z,8,13,-1
2026-01-15T13:08:00Z,8,8,-1
2026-01-15T13:09:00Z,11,12,-2
2026-01-15T13:10:00Z,4,8,-6
2026-01-15T13:11:00Z,8,14,-12
2026-01-15T13:12:00Z,8,5,-9
2026-01-15T13:13:00Z,8,10,-11
2026-01-15T13:14:00Z,14,9,-6
2026-01-15T13:15:00Z,5,7,-8
2026-01-15T13:16:00Z,7,5,-6
2026-01-15T13:17:00Z,11,12,-7
2026-01-15T13:18:00Z,4,6,-9
2026-01-15T13:19:00Z,14,7,-2
2026-01-15T13:20:00Z,8,12,-6
2026-01-15T13:21:00Z,5,8,-9
2026-01-15T13:22:00Z,8,12,-13
2026-01-15T13:23:00Z,9,6,-10
2026-01-15T13:24:00Z,5,3,-8
2026-01-15T13:25:00Z,5,17,-20
2026-01-15T13:26:00Z,7,7,-20
2026-01-15T13:27:00Z,10,8,-18
2026-01-15T13:28:00Z,6,15,-27
2026-01-15T13:29:00Z,13,9,-23
2026-01-15T13:30:00Z,1,5,-27
2026-01-15T13:31:00Z,8,10,-29
2026-01-15T13:32:00Z,2,9,-36
2026-01-15T13:33:00Z,2,10,-44
2026-01-15T13:34:00Z,10,5,-39
2026-01-15T13:35:00Z,7,8,-40
2026-01-15T13:36:00Z,12,11,-39
2026-01-15T13:37:00Z,5,7,-41
2026-01-15T13:38:00Z,5,9,-45
2026-01-15T13:39:00Z,6,7,-46
2026-01-15T13:40:00Z,7,13,-52
2026-01-15T13:41:00Z,6,4,-50
2026-01-15T13:42:00Z,3,5,-52
2026-01-15T13:43:00Z,4,9,-57
2026-01-15T13:44:00Z,11,9,-55
2026-01-15T13:45:00Z,5,5,-55
2026-01-15T13:46:00Z,5,12,-62
2026-01-15T13:47:00Z,6,9,-65
2026-01-15T13:48:00Z,9,10,-66
2026-01-15T13:49:00Z,9,10,-67
2026-01-15T13:50:00Z,7,8,-68
2026-01-15T13:51:00Z,5,11,-74
2026-01-15T13:52:00Z,6,13,-81
2026-01-15T13:53:00Z,7,7,-81
2026-01-15T13:54:00Z,6,8,-83
2026-01-15T13:55:00Z,5,8,-86
2026-01-15T13:56:00Z,6,7,-87
2026-01-15T13:57:00Z,6,8,-89
2026-01-15T13:58:00Z,6,9,-92
2026-01-15T13:59:00Z,8,9,-93
2026-01-15T14:00:00Z,7,8,-94
2026-01-15T14:01:00Z,3,9,-100
2026-01-15T14:02:00Z,14,4,-90
2026-01-15T14:03:00Z,7,8,-91
2026-01-15T14:04:00Z,10,11,-92
2026-01-15T14:05:00Z,7,8,-93
2026-01-15T14:06:00Z,6,3,-90
2026-01-15T14:07:00Z,3,5,-92
2026-01-15T14:08:00Z,5,6,-93
2026-01-15T14:09:00Z,7,5,-91
2026-01-15T14:10:00Z,8,6,-89
2026-01-15T14:11:00Z,3,3,-89
2026-01-15T14:12:00Z,11,11,-89
2026-01-15T14:13:00Z,6,5,-88
2026-01-15T14:14:00Z,8,9,-89
2026-01-15T14:15:00Z,5,10,-94
2026-01-15T14:16:00Z,8,7,-93
2026-01-15T14:17:00Z,5,6,-94
2026-01-15T14:18:00Z,8,4,-90
2026-01-15T14:19:00Z,8,6,-88
2026-01-15T14:20:00Z,8,7,-87
2026-01-15T14:21:00Z,4,10,-93
2026-01-15T14:22:00Z,3,9,-99
2026-01-15T14:23:00Z,5,9,-103
2026-01-15T14:24:00Z,1,10,-112
2026-01-15T14:25:00Z,10,7,-109
2026-01-15T14:26:00Z,12,10,-107
2026-01-15T14:27:00Z,6,4,-105
2026-01-15T14:28:00Z,6,8,-107
2026-01-15T14:29:00Z,4,8,-111
2026-01-15T14:30:00Z,6,4,-109
2026-01-15T14:31:00Z,4,6,-111
2026-01-15T14:32:00Z,7,7,-111
2026-01-15T14:33:00Z,12,7,-106
2026-01-15T14:34:00Z,5,11,-112
2026-01-15T14:35:00Z,6,3,-109
2026-01-15T14:36:00Z,10,7,-106
2026-01-15T14:37:00Z,9,9,-106
2026-01-15T14:38:00Z,7,11,-110
2026-01-15T14:39:00Z,4,12,-118
2026-01-15T14:40:00Z,9,6,-115
2026-01-15T14:41:00Z,5,13,-123
2026-01-15T14:42:00Z,2,8,-129
2026-01-15T14:43:00Z,6,14,-137
2026-01-15T14:44:00Z,3,8,-142
2026-01-15T14:45:00Z,5,7,-144
2026-01-15T14:46:00Z,8,8,-144
2026-01-15T14:47:00Z,9,9,-144
2026-01-15T14:48:00Z,8,11,-147
2026-01-15T14:49:00Z,7,10,-150
2026-01-15T14:50:00Z,7,7,-150
2026-01-15T14:51:00Z,5,12,-157
2026-01-15T14:52:00Z,12,4,-149
2026-01-15T14:53:00Z,8,6,-147
2026-01-15T14:54:00Z,8,3,-142
2026-01-15T14:55:00Z,8,6,-140
2026-01-15T14:56:00Z,5,10,-145
2026-01-15T14:57:00Z,8,11,-148
2026-01-15T14:58:00Z,7,10,-151
2026-01-15T14:59:00Z,6,11,-156
2026-01-15T15:00:00Z,7,8,-157
2026-01-15T15:01:00Z,9,4,-152
2026-01-15T15:02:00Z,2,6,-156
2026-01-15T15:03:00Z,6,8,-158
2026-01-15T15:04:00Z,13,5,-150
2026-01-15T15:05:00Z,5,6,-151
2026-01-15T15:06:00Z,7,13,-157
2026-01-15T15:07:00Z,6,12,-163
2026-01-15T15:08:00Z,9,10,-164
2026-01-15T15:09:00Z,3,9,-170
2026-01-15T15:10:00Z,7,9,-172
2026-01-15T15:11:00Z,11,5,-166
2026-01-15T15:12:00Z,9,6,-163
2026-01-15T15:13:00Z,9,10,-164
2026-01-15T15:14:00Z,9,9,-164
2026-01-15T15:15:00Z,13,11,-162
2026-01-15T15:16:00Z,8,7,-161
2026-01-15T15:17:00Z,3,4,-162
2026-01-15T15:18:00Z,7,7,-162
2026-01-15T15:19:00Z,7,9,-164
2026-01-15T15:20:00Z,3,11,-172
2026-01-15T15:21:00Z,6,9,-175
2026-01-15T15:22:00Z,5,11,-181
2026-01-15T15:23:00Z,6,4,-179
2026-01-15T15:24:00Z,7,10,-182
2026-01-15T15:25:00Z,7,8,-183
2026-01-15T15:26:00Z,4,9,-188
2026-01-15T15:27:00Z,9,13,-192
2026-01-15T15:28:00Z,5,10,-197
2026-01-15T15:29:00Z,10,8,-195
2026-01-15T15:30:00Z,7,7,-195
2026-01-15T15:31:00Z,9,5,-191
2026-01-15T15:32:00Z,12,3,-182
2026-01-15T15:33:00Z,9,9,-182
2026-01-15T15:34:00Z,6,2,-178
2026-01-15T15:35:00Z,3,8,-183
2026-01-15T15:36:00Z,7,17,-193
2026-01-15T15:37:00Z,10,11,-194
2026-01-15T15:38:00Z,8,7,-193
2026-01-15T15:39:00Z,6,8,-195
2026-01-15T15:40:00Z,3,9,-201
2026-01-15T15:41:00Z,10,11,-202
2026-01-15T15:42:00Z,2,6,-206
2026-01-15T15:43:00Z,7,8,-207
2026-01-15T15:44:00Z,13,9,-203
2026-01-15T15:45:00Z,5,5,-203
2026-01-15T15:46:00Z,4,15,-214
2026-01-15T15:47:00Z,7,9,-216
2026-01-15T15:48:00Z,7,13,-222
2026-01-15T15:49:00Z,6,6,-222
2026-01-15T15:50:00Z,3,8,-227
2026-01-15T15:51:00Z,6,7,-228
2026-01-15T15:52:00Z,6,14,-236
2026-01-15T15:53:00Z,7,12,-241
2026-01-15T15:54:00Z,5,12,-248
2026-01-15T15:55:00Z,8,11,-251
2026-01-15T15:56:00Z,5,9,-255
2026-01-15T15:57:00Z,8,10,-257
2026-01-15T15:58:00Z,8,9,-258
2026-01-15T15:59:00Z,9,13,-262
2026-01-15T16:00:00Z,5,13,-270
2026-01-15T16:01:00Z,3,7,-274
2026-01-15T16:02:00Z,8,9,-275
2026-01-15T16:03:00Z,8,13,-280
2026-01-15T16:04:00Z,8,12,-284
2026-01-15T16:05:00Z,8,7,-283
2026-01-15T16:06:00Z,8,6,-281
2026-01-15T16:07:00Z,8,7,-280
2026-01-15T16:08:00Z,7,9,-282
2026-01-15T16:09:00Z,5,7,-284
2026-01-15T16:10:00Z,4,10,-290
2026-01-15T16:11:00Z,4,13,-299
2026-01-15T16:12:00Z,3,6,-302
2026-01-15T16:13:00Z,4,8,-306
2026-01-15T16:14:00Z,4,7,-309
2026-01-15T16:15:00Z,10,7,-306
2026-01-15T16:16:00Z,6,9,-309
2026-01-15T16:17:00Z,7,12,-314
2026-01-15T16:18:00Z,6,9,-317
2026-01-15T16:19:00Z,9,9,-317
2026-01-15T16:20:00Z,5,12,-324
2026-01-15T16:21:00Z,8,9,-325
2026-01-15T16:22:00Z,10,10,-325
2026-01-15T16:23:00Z,9,8,-324
2026-01-15T16:24:00Z,7,7,-324
2026-01-15T16:25:00Z,9,3,-318
2026-01-15T16:26:00Z,3,10,-325
2026-01-15T16:27:00Z,8,7,-324
2026-01-15T16:28:00Z,12,11,-323
2026-01-15T16:29:00Z,5,9,-327
2026-01-15T16:30:00Z,11,11,-327
2026-01-15T16:31:00Z,3,9,-333
2026-01-15T16:32:00Z,12,9,-330
2026-01-15T16:33:00Z,6,6,-330
2026-01-15T16:34:00Z,9,6,-327
