event_id,direction,ts_utc,source_pax_id,corruption
188,in,2026-01-15T06:15:55.219902Z,111,original
189,out,2026-01-15T06:16:04.705028Z,104,original
190,in,2026-01-15T06:16:07.274358Z,112,original
191,in,2026-01-15T06:16:12.061295Z,114,original
192,in,2026-01-15T06:16:17.592222Z,113,original
193,out,2026-01-15T06:16:24.143951Z,105,original
194,in,2026-01-15T06:16:29.451882Z,117,original
195,in,2026-01-15T06:16:30.979450Z,115,original
196,out,2026-01-15T06:16:34.135618Z,106,original
197,in,2026-01-15T06:16:36.771643Z,116,original
198,in,2026-01-15T06:16:37.249641Z,118,original
199,out,2026-01-15T06:16:48.011803Z,107,original
200,out,2026-01-15T06:16:51.201987Z,109,original
201,in,2026-01-15T06:16:52.545556Z,119,original
202,in,2026-01-15T06:16:54.986386Z,120,original
203,out,2026-01-15T06:16:57.231866Z,108,original
204,in,2026-01-15T06:17:03.575802Z,,spurious
205,in,2026-01-15T06:17:03.749063Z,121,original
206,out,2026-01-15T06:17:12.628915Z,110,original
207,out,2026-01-15T06:17:17.770753Z,111,original
208,out,2026-01-15T06:17:18.237674Z,112,original
209,in,2026-01-15T06:17:19.015025Z,122,original
210,out,2026-01-15T06:17:20.180673Z,113,original
211,in,2026-01-15T06:17:35.201372Z,123,original
212,in,2026-01-15T06:17:38.580272Z,124,original
213,out,2026-01-15T06:17:58.125211Z,114,original
214,in,2026-01-15T06:18:04.362590Z,126,original
215,out,2026-01-15T06:18:07.020554Z,115,original
216,in,2026-01-15T06:18:09.126872Z,,spurious
217,in,2026-01-15T06:18:15.191889Z,127,original
218,in,2026-01-15T06:18:17.046236Z,125,original
219,out,2026-01-15T06:18:37.993933Z,116,original
220,in,2026-01-15T06:18:50.375553Z,130,original
221,out,2026-01-15T06:18:52.569858Z,118,original
222,out,2026-01-15T06:18:52.856744Z,117,original
223,in,2026-01-15T06:19:01.335260Z,,spurious
224,out,2026-01-15T06:19:12.500415Z,119,original
225,in,2026-01-15T06:19:12.864615Z,131,original
226,out,2026-01-15T06:19:13.005337Z,120,original
227,in,2026-01-15T06:19:18.922784Z,132,original
228,out,2026-01-15T06:19:24.445206Z,,spurious
229,in,2026-01-15T06:19:25.953467Z,133,original
230,out,2026-01-15T06:19:30.062274Z,121,original
231,out,2026-01-15T06:19:36.904695Z,122,original
232,in,2026-01-15T06:19:37.360454Z,134,original
233,out,2026-01-15T06:19:41.418981Z,123,original
234,out,2026-01-15T06:19:57.973144Z,124,original
235,out,2026-01-15T06:19:59.138963Z,126,original
236,out,2026-01-15T06:20:00.012831Z,127,original
237,in,2026-01-15T06:20:04.051248Z,135,original
238,out,2026-01-15T06:20:04.900501Z,125,original
239,in,2026-01-15T06:20:14.267008Z,137,original
240,out,2026-01-15T06:20:22.600112Z,128,original
241,out,2026-01-15T06:20:25.443569Z,129,original
242,in,2026-01-15T06:20:37.374433Z,139,original
243,out,2026-01-15T06:20:39.363680Z,131,original
244,in,2026-01-15T06:20:44.391989Z,138,original
245,out,2026-01-15T06:20:44.709862Z,132,original
246,in,2026-01-15T06:20:54.243351Z,140,original
247,out,2026-01-15T06:20:57.834331Z,135,original
248,in,2026-01-15T06:20:58.364498Z,141,original
249,in,2026-01-15T06:21:06.812471Z,143,original
250,out,2026-01-15T06:21:06.833840Z,133,original
251,out,2026-01-15T06:21:07.470324Z,139,original
252,in,2026-01-15T06:21:07.834206Z,142,original
253,out,2026-01-15T06:21:09.388696Z,137,original
254,in,2026-01-15T06:21:14.746636Z,147,original
255,out,2026-01-15T06:21:15.633177Z,138,original
256,out,2026-01-15T06:21:16.223417Z,136,original
257,in,2026-01-15T06:21:25.013063Z,145,original
258,in,2026-01-15T06:21:29.721281Z,146,original
259,out,2026-01-15T06:21:33.227718Z,140,original
260,out,2026-01-15T06:21:46.865750Z,141,original
261,in,2026-01-15T06:21:47.032255Z,149,original
262,in,2026-01-15T06:21:50.289114Z,152,original
263,out,2026-01-15T06:21:51.480196Z,142,original
264,in,2026-01-15T06:21:56.539932Z,154,original
265,out,2026-01-15T06:21:58.613230Z,143,original
266,in,2026-01-15T06:22:02.889773Z,155,original
267,in,2026-01-15T06:22:05.188622Z,153,original
268,out,2026-01-15T06:22:05.600757Z,145,original
269,out,2026-01-15T06:22:07.202334Z,146,original
270,out,2026-01-15T06:22:12.653873Z,144,original
271,in,2026-01-15T06:22:21.248764Z,,spurious
272,out,2026-01-15T06:22:24.893144Z,149,original
273,out,2026-01-15T06:22:26.188508Z,148,original
274,out,2026-01-15T06:22:30.689332Z,147,original
275,out,2026-01-15T06:22:31.554995Z,150,original
276,in,2026-01-15T06:22:42.812264Z,156,original
277,out,2026-01-15T06:22:46.315172Z,152,original
278,out,2026-01-15T06:22:49.939157Z,151,original
279,in,2026-01-15T06:23:05.663007Z,157,original
280,out,2026-01-15T06:23:12.821847Z,154,original
281,in,2026-01-15T06:23:15.817866Z,158,original
282,in,2026-01-15T06:23:18.860595Z,159,original
283,out,2026-01-15T06:23:20.107588Z,153,original
284,out,2026-01-15T06:23:31.646768Z,156,original
285,out,2026-01-15T06:23:33.016844Z,157,original
286,out,2026-01-15T06:23:42.986206Z,155,original
287,out,2026-01-15T06:23:43.810212Z,158,original
288,in,2026-01-15T06:23:44.960352Z,162,original
289,in,2026-01-15T06:23:49.054153Z,160,original
290,out,2026-01-15T06:23:50.220621Z,159,original
291,out,2026-01-15T06:23:53.580548Z,,spurious
292,in,2026-01-15T06:23:56.967795Z,161,original
293,in,2026-01-15T06:24:02.377866Z,165,original
294,in,2026-01-15T06:24:02.441218Z,163,original
295,out,2026-01-15T06:24:02.561637Z,160,original
296,in,2026-01-15T06:24:11.582642Z,164,original
297,out,2026-01-15T06:24:25.582177Z,161,original
298,out,2026-01-15T06:24:26.247319Z,163,original
299,out,2026-01-15T06:24:31.140637Z,162,original
300,in,2026-01-15T06:24:36.055832Z,166,original
301,in,2026-01-15T06:24:47.335290Z,167,original
302,out,2026-01-15T06:24:49.018110Z,164,original
303,in,2026-01-15T06:24:56.760318Z,168,original
304,out,2026-01-15T06:24:57.444120Z,166,original
305,in,2026-01-15T06:24:59.470210Z,171,original
306,in,2026-01-15T06:25:01.095535Z,170,original
307,in,2026-01-15T06:25:12.550088Z,,spurious
308,in,2026-01-15T06:25:23.568472Z,172,original
309,in,2026-01-15T06:25:43.275931Z,173,original
310,out,2026-01-15T06:25:43.686935Z,168,original
311,out,2026-01-15T06:25:45.422740Z,167,original
312,in,2026-01-15T06:25:47.030530Z,174,original
313,in,2026-01-15T06:25:47.984521Z,176,original
314,in,2026-01-15T06:25:48.229050Z,175,original
315,in,2026-01-15T06:25:52.536686Z,178,original
316,in,2026-01-15T06:25:55.052674Z,177,original
317,in,2026-01-15T06:25:56.986499Z,179,original
318,out,2026-01-15T06:25:58.465837Z,170,original
319,out,2026-01-15T06:25:59.920441Z,169,original
320,out,2026-01-15T06:26:02.536310Z,171,original
321,out,2026-01-15T06:26:31.757056Z,173,original
322,out,2026-01-15T06:26:31.826212Z,172,original
323,in,2026-01-15T06:26:33.910200Z,180,original
324,in,2026-01-15T06:26:40.359138Z,181,original
325,out,2026-01-15T06:26:42.963764Z,174,original
326,in,2026-01-15T06:26:43.736453Z,182,original
327,in,2026-01-15T06:26:47.610266Z,183,original
328,in,2026-01-15T06:26:48.431732Z,184,original
329,out,2026-01-15T06:26:49.287941Z,176,original
330,out,2026-01-15T06:27:05.742492Z,177,original
331,in,2026-01-15T06:27:11.572640Z,187,original
332,out,2026-01-15T06:27:15.558236Z,178,original
333,out,2026-01-15T06:27:16.822244Z,179,original
334,out,2026-01-15T06:27:20.042396Z,180,original
335,out,2026-01-15T06:27:25.268716Z,182,original
336,out,2026-01-15T06:27:28.844495Z,181,original
337,in,2026-01-15T06:27:29.140098Z,189,original
338,in,2026-01-15T06:27:32.979826Z,190,original
339,in,2026-01-15T06:27:44.601525Z,191,original
340,in,2026-01-15T06:27:48.671821Z,192,original
341,in,2026-01-15T06:27:53.975990Z,,spurious
342,in,2026-01-15T06:28:09.031752Z,194,original
343,out,2026-01-15T06:28:16.425557Z,184,original
344,out,2026-01-15T06:28:16.786621Z,186,original
345,out,2026-01-15T06:28:16.910707Z,187,original
346,out,2026-01-15T06:28:19.111750Z,185,original
347,out,2026-01-15T06:28:26.908132Z,188,original
348,in,2026-01-15T06:28:31.826634Z,195,original
349,out,2026-01-15T06:28:36.052486Z,189,original
350,out,2026-01-15T06:28:38.040012Z,,spurious
351,out,2026-01-15T06:28:38.398621Z,191,original
352,out,2026-01-15T06:28:40.103101Z,192,original
353,out,2026-01-15T06:28:43.134848Z,190,original
354,out,2026-01-15T06:28:48.647133Z,193,original
355,out,2026-01-15T06:28:48.941989Z,194,original
356,out,2026-01-15T06:28:52.421940Z,195,original
357,out,2026-01-15T06:28:57.397343Z,,spurious
358,in,2026-01-15T06:29:06.193303Z,197,original
359,out,2026-01-15T06:29:14.191860Z,196,original
360,in,2026-01-15T06:29:23.179186Z,198,original
361,out,2026-01-15T06:29:23.629575Z,197,original
362,out,2026-01-15T06:29:37.188731Z,198,original
363,in,2026-01-15T06:29:43.687032Z,199,original
364,in,2026-01-15T06:29:47.457393Z,200,original
365,in,2026-01-15T06:29:48.667421Z,201,original
366,in,2026-01-15T06:30:00.140196Z,202,original
367,in,2026-01-15T06:30:01.245925Z,204,original
368,out,2026-01-15T06:30:05.961813Z,199,original
369,out,2026-01-15T06:30:23.909964Z,200,original
370,in,2026-01-15T06:30:25.075369Z,205,original
371,out,2026-01-15T06:30:27.344435Z,201,original
372,out,2026-01-15T06:30:28.053962Z,202,original
373,out,2026-01-15T06:30:34.821969Z,204,original
374,in,2026-01-15T06:30:34.929967Z,208,original
375,in,2026-01-15T06:30:36.553551Z,207,original
376,out,2026-01-15T06:30:41.469538Z,203,original
377,in,2026-01-15T06:30:44.660673Z,209,original
378,out,2026-01-15T06:30:49.184543Z,205,original
379,in,2026-01-15T06:30:58.233274Z,212,original
380,out,2026-01-15T06:31:00.845237Z,206,original
381,in,2026-01-15T06:31:01.424200Z,211,original
382,out,2026-01-15T06:31:07.895254Z,210,original
383,out,2026-01-15T06:31:10.736937Z,207,original
384,out,2026-01-15T06:31:13.153537Z,208,original
385,out,2026-01-15T06:31:14.128044Z,211,original
386,out,2026-01-15T06:31:20.395080Z,209,original
387,out,2026-01-15T06:31:22.455642Z,212,original
388,in,2026-01-15T06:31:28.001850Z,215,original
389,out,2026-01-15T06:31:29.114034Z,213,original
390,out,2026-01-15T06:31:31.350479Z,,spurious
391,in,2026-01-15T06:31:33.325953Z,214,original
392,in,2026-01-15T06:32:10.585710Z,217,original
393,out,2026-01-15T06:32:11.348870Z,214,original
394,out,2026-01-15T06:32:16.770765Z,215,original
395,in,2026-01-15T06:32:16.821714Z,216,original
396,in,2026-01-15T06:32:29.524066Z,218,original
397,in,2026-01-15T06:32:30.104462Z,219,original
398,out,2026-01-15T06:32:30.858393Z,216,original
399,out,2026-01-15T06:32:31.860265Z,217,original
400,in,2026-01-15T06:32:35.525205Z,220,original
401,out,2026-01-15T06:32:39.828713Z,218,original
402,in,2026-01-15T06:32:42.907064Z,221,original
403,in,2026-01-15T06:32:48.135262Z,222,original
404,out,2026-01-15T06:32:50.312538Z,219,original
405,in,2026-01-15T06:32:52.453244Z,223,original
406,in,2026-01-15T06:33:05.371153Z,226,original
407,in,2026-01-15T06:33:06.008466Z,225,original
408,in,2026-01-15T06:33:11.103306Z,228,original
409,in,2026-01-15T06:33:17.716702Z,227,original
410,in,2026-01-15T06:33:19.171446Z,229,original
411,out,2026-01-15T06:33:29.101894Z,222,original
412,out,2026-01-15T06:33:31.536562Z,221,original
413,in,2026-01-15T06:33:34.934082Z,231,original
414,in,2026-01-15T06:33:36.009055Z,230,original
415,out,2026-01-15T06:33:42.074852Z,224,original
416,out,2026-01-15T06:33:46.335661Z,223,original
417,out,2026-01-15T06:33:50.417560Z,225,original
418,in,2026-01-15T06:33:59.301019Z,232,original
419,in,2026-01-15T06:34:02.477547Z,233,original
420,out,2026-01-15T06:34:02.917479Z,227,original
421,in,2026-01-15T06:34:03.733196Z,,spurious
422,out,2026-01-15T06:34:08.720973Z,228,original
423,out,2026-01-15T06:34:24.354077Z,231,original
424,out,2026-01-15T06:34:26.930212Z,230,original
425,in,2026-01-15T06:34:36.550363Z,235,original
426,out,2026-01-15T06:34:36.563354Z,229,original
427,out,2026-01-15T06:34:46.735811Z,233,original
428,in,2026-01-15T06:34:51.341188Z,237,original
429,out,2026-01-15T06:34:55.631991Z,232,original
430,in,2026-01-15T06:35:01.974570Z,238,original
431,in,2026-01-15T06:35:05.491270Z,239,original
432,in,2026-01-15T06:35:14.194771Z,,spurious
433,in,2026-01-15T06:35:16.529862Z,240,original
434,out,2026-01-15T06:35:30.536241Z,234,original
435,out,2026-01-15T06:35:31.597898Z,235,original
436,in,2026-01-15T06:35:37.233995Z,243,original
437,out,2026-01-15T06:35:39.809168Z,236,original
438,in,2026-01-15T06:35:45.333295Z,246,original
439,out,2026-01-15T06:35:48.488314Z,237,original
440,in,2026-01-15T06:35:54.939092Z,245,original
441,in,2026-01-15T06:35:59.358287Z,251,original
442,in,2026-01-15T06:36:09.592057Z,252,original
443,in,2026-01-15T06:36:13.381762Z,250,original
444,in,2026-01-15T06:36:15.854311Z,253,original
445,out,2026-01-15T06:36:20.901038Z,240,original
446,in,2026-01-15T06:36:24.867609Z,254,original
447,out,2026-01-15T06:36:31.923602Z,241,original
448,out,2026-01-15T06:36:47.619774Z,242,original
449,out,2026-01-15T06:36:48.890634Z,244,original
450,out,2026-01-15T06:36:49.118201Z,243,original
451,in,2026-01-15T06:36:51.871806Z,255,original
452,out,2026-01-15T06:36:54.555881Z,246,original
453,out,2026-01-15T06:37:02.554948Z,247,original
454,out,2026-01-15T06:37:05.914663Z,245,original
455,out,2026-01-15T06:37:14.154862Z,248,original
456,out,2026-01-15T06:37:14.840903Z,249,original
457,in,2026-01-15T06:37:20.505873Z,257,original
458,in,2026-01-15T06:37:21.888378Z,258,original
459,in,2026-01-15T06:37:23.998485Z,256,original
460,out,2026-01-15T06:37:29.817052Z,250,original
461,out,2026-01-15T06:37:34.307385Z,251,original
462,in,2026-01-15T06:37:41.467345Z,259,original
463,in,2026-01-15T06:37:49.209328Z,262,original
464,in,2026-01-15T06:37:53.116486Z,261,original
465,in,2026-01-15T06:37:54.154175Z,260,original
466,in,2026-01-15T06:37:55.687970Z,263,original
467,in,2026-01-15T06:38:06.891747Z,264,original
468,in,2026-01-15T06:38:15.874026Z,265,original
469,out,2026-01-15T06:38:21.620514Z,252,original
470,in,2026-01-15T06:38:21.926659Z,266,original
471,out,2026-01-15T06:38:24.726382Z,253,original
472,out,2026-01-15T06:38:26.593850Z,254,original
473,in,2026-01-15T06:38:46.384259Z,267,original
474,out,2026-01-15T06:38:55.575556Z,256,original
475,in,2026-01-15T06:38:58.890482Z,269,original
476,out,2026-01-15T06:38:59.830521Z,255,original
477,out,2026-01-15T06:39:04.654003Z,257,original
478,in,2026-01-15T06:39:13.430966Z,268,original
479,out,2026-01-15T06:39:14.525143Z,260,original
480,in,2026-01-15T06:39:16.448944Z,272,original
481,in,2026-01-15T06:39:18.168591Z,271,original
482,out,2026-01-15T06:39:18.286753Z,258,original
483,out,2026-01-15T06:39:18.395684Z,259,original
484,out,2026-01-15T06:39:23.293302Z,261,original
485,in,2026-01-15T06:39:23.533446Z,273,original
486,in,2026-01-15T06:39:26.725697Z,270,original
487,in,2026-01-15T06:39:30.722138Z,276,original
488,in,2026-01-15T06:39:33.246466Z,274,original
489,in,2026-01-15T06:39:34.960765Z,275,original
490,in,2026-01-15T06:39:49.190807Z,278,original
491,out,2026-01-15T06:39:50.019461Z,262,original
492,out,2026-01-15T06:39:53.766981Z,263,original
493,out,2026-01-15T06:39:59.386039Z,264,original
494,in,2026-01-15T06:40:02.350105Z,281,original
495,in,2026-01-15T06:40:03.405129Z,,spurious
496,in,2026-01-15T06:40:03.792697Z,279,original
497,out,2026-01-15T06:40:09.360121Z,265,original
498,in,2026-01-15T06:40:15.573511Z,282,original
499,out,2026-01-15T06:40:34.428202Z,266,original
500,out,2026-01-15T06:40:35.550346Z,267,original
501,in,2026-01-15T06:40:37.576253Z,283,original
502,in,2026-01-15T06:40:42.349839Z,284,original
503,in,2026-01-15T06:40:47.541553Z,285,original
504,out,2026-01-15T06:40:54.262294Z,269,original
505,out,2026-01-15T06:40:59.692616Z,268,original
506,in,2026-01-15T06:41:09.901759Z,287,original
507,in,2026-01-15T06:41:10.326165Z,288,original
508,in,2026-01-15T06:41:24.796335Z,290,original
509,out,2026-01-15T06:41:25.292375Z,271,original
510,out,2026-01-15T06:41:25.492172Z,270,original
511,in,2026-01-15T06:41:27.663191Z,289,original
512,out,2026-01-15T06:41:35.826404Z,272,original
513,out,2026-01-15T06:41:42.532634Z,273,original
514,in,2026-01-15T06:41:46.921199Z,291,original
515,in,2026-01-15T06:41:56.265089Z,292,original
516,in,2026-01-15T06:42:07.384769Z,294,original
517,in,2026-01-15T06:42:09.014596Z,293,original
518,out,2026-01-15T06:42:11.996387Z,274,original
519,in,2026-01-15T06:42:20.154586Z,295,original
520,out,2026-01-15T06:42:23.368071Z,275,original
521,out,2026-01-15T06:42:36.977521Z,276,original
522,out,2026-01-15T06:42:40.733739Z,277,original
523,out,2026-01-15T06:42:41.767638Z,278,original
524,out,2026-01-15T06:42:42.631439Z,279,original
525,in,2026-01-15T06:42:54.522619Z,297,original
526,in,2026-01-15T06:42:58.046869Z,299,original
527,in,2026-01-15T06:43:04.633436Z,296,original
528,out,2026-01-15T06:43:15.743757Z,280,original
529,in,2026-01-15T06:43:30.155803Z,301,original
530,out,2026-01-15T06:43:32.573390Z,281,original
531,in,2026-01-15T06:43:33.192262Z,300,original
532,out,2026-01-15T06:43:34.100121Z,283,original
533,out,2026-01-15T06:43:38.532030Z,282,original
534,out,2026-01-15T06:43:42.268286Z,,spurious
535,out,2026-01-15T06:43:44.435937Z,284,original
