minute_start_utc,in_count_measured,out_count_measured,in_count_corrected,out_count_corrected,occupancy_corrected_end,occupancy_truth_end,occupancy_abs_err
2026-01-15T06:58:00Z,2.0,6.0,3.0149222942256975,5.932655642878772,3.541584264460994,1,2.541584264460994
2026-01-15T06:59:00Z,4.0,4.0,4.638607154640996,3.9572626358746654,4.222928783730936,3,1.2229287837309357
2026-01-15T07:00:00Z,6.0,6.0,6.536176602371585,5.932655402231741,4.826449984374335,1,3.826449984374335
2026-01-15T07:01:00Z,6.0,7.0,6.65901943557326,6.937387369772872,4.548082050677806,1,3.548082050677806
2026-01-15T07:02:00Z,7.0,8.0,7.463992159055125,7.917852205899768,4.094222004336075,2,2.094222004336075
2026-01-15T07:03:00Z,4.0,5.0,5.050549080463092,4.967017297933114,4.1777537873686015,1,3.1777537873686015
2026-01-15T07:04:00Z,11.0,8.0,11.149828463199661,7.917901217248267,7.40968103382238,2,5.40968103382238
2026-01-15T07:05:00Z,7.0,7.0,7.747417794475399,6.947287994345111,8.209810834454629,3,5.209810834454629
2026-01-15T07:06:00Z,6.0,8.0,6.79510352952178,7.932533218823388,7.072381145654788,1,6.072381145654788
2026-01-15T07:07:00Z,9.0,8.0,9.24660019622232,7.922681959329124,8.396299383049552,2,6.396299383049552
2026-01-15T07:08:00Z,3.0,5.0,4.131840952784396,4.947482492758778,7.580657843576375,0,7.580657843576375
2026-01-15T07:09:00Z,9.0,4.0,9.155640751888455,3.96704168354932,12.769256912416438,5,7.769256912416438
2026-01-15T07:10:00Z,4.0,9.0,4.793995394298586,8.893197871070294,8.670054436145335,1,7.670054436145335
2026-01-15T07:11:00Z,3.0,5.0,3.813997544145932,4.9571887435311925,7.5268632372602156,0,7.5268632372602156
2026-01-15T07:12:00Z,6.0,5.0,6.615690011553278,4.957188979878495,9.1853642694349,1,8.1853642694349
2026-01-15T07:13:00Z,9.0,9.0,9.232921955092449,8.893246039089487,9.525040185937485,0,9.525040185937485
2026-01-15T07:14:00Z,3.0,4.0,4.010332053222557,3.9767719556277163,9.558600284031456,0,9.558600284031456
2026-01-15T07:15:00Z,6.0,7.0,6.496122073473982,6.91295023215064,9.141772125853834,0,9.141772125853834
2026-01-15T07:16:00Z,6.0,5.0,6.4060922230577875,4.937436370999681,10.610427978410542,1,9.610427978410542
2026-01-15T07:17:00Z,1.0,3.0,1.9396452930888,2.947458342482319,9.602614929515255,0,9.602614929515255
2026-01-15T07:18:00Z,3.0,3.0,3.7678424808839903,2.9474106463668615,10.42304676453034,0,10.42304676453034
2026-01-15T07:19:00Z,8.0,5.0,8.454627336303746,4.927754265541757,13.949919835789728,3,10.949919835789728
2026-01-15T07:20:00Z,9.0,5.0,9.735696758961515,4.957213243703306,18.728403351545126,6,12.728403351545126
2026-01-15T07:21:00Z,13.0,9.0,13.232438990494662,8.927583424614232,23.033258917922637,11,12.033258917922637
2026-01-15T07:22:00Z,8.0,11.0,8.879698447313746,10.912901204646133,21.00005616108666,9,12.000056161086661
2026-01-15T07:23:00Z,9.0,8.0,9.622664048815615,7.976722807097323,22.645997403301067,9,13.645997403301067
2026-01-15T07:24:00Z,10.0,13.0,10.32064760532245,12.88336894185318,20.083276067266013,8,12.083276067266013
2026-01-15T07:25:00Z,4.0,7.0,4.933320024527268,6.962066782460095,18.054529309828638,5,13.054529309828638
2026-01-15T07:26:00Z,5.0,6.0,5.714129465356471,5.952384675401959,17.81627410027812,6,11.816274100278122
2026-01-15T07:27:00Z,8.0,8.0,8.279264516499797,7.91790143687551,18.177637180397028,11,7.177637180397028
2026-01-15T07:28:00Z,3.0,6.0,3.931425970207269,5.9619695921363665,16.147093558962126,7,9.147093558962126
2026-01-15T07:29:00Z,5.0,9.0,5.713842667291713,8.898220426620542,12.962715800127057,4,8.962715800127057
2026-01-15T07:30:00Z,9.0,4.0,9.274848313387466,3.976821073144981,18.260743040863076,9,9.260743040863076
2026-01-15T07:31:00Z,5.0,7.0,5.834555591639284,6.917901075294309,17.177397557700885,7,10.177397557700885
2026-01-15T07:32:00Z,6.0,6.0,6.587109825599624,5.937461104343557,17.827046279449632,7,10.827046279449632
2026-01-15T07:33:00Z,6.0,5.0,6.583595450280007,4.947507214262419,19.46313451595927,8,11.463134515959268
2026-01-15T07:34:00Z,5.0,6.0,5.753724712383715,5.957261635651565,19.259597593183287,8,11.259597593183287
2026-01-15T07:35:00Z,7.0,11.0,7.500082604373651,10.91760889587439,15.842071302173792,5,10.842071302173792
2026-01-15T07:36:00Z,6.0,12.0,6.7498267137327295,11.898001291733978,10.693896724663489,0,10.693896724663489
2026-01-15T07:37:00Z,8.0,5.0,8.4978389726245,4.97691825008745,14.214817447690962,3,11.214817447690962
2026-01-15T07:38:00Z,7.0,6.0,7.704364301166427,5.937751699267575,15.98143005007995,6,9.98143005007995
2026-01-15T07:39:00Z,8.0,7.0,8.499909009781588,6.94719173563442,17.534147324716685,7,10.534147324716685
2026-01-15T07:40:00Z,6.0,10.0,6.795367007662612,9.893245895586722,14.43626843728174,4,10.43626843728174
2026-01-15T07:41:00Z,8.0,4.0,8.499897986626653,3.9867464353061037,18.949419989090927,8,10.949419989090927
2026-01-15T07:42:00Z,7.0,8.0,7.704121257460916,7.9278015670797615,18.725739679960384,7,11.725739679960384
2026-01-15T07:43:00Z,8.0,10.0,8.49250196566929,9.927437916737071,17.290803729380514,6,11.290803729380514
2026-01-15T07:44:00Z,6.0,10.0,6.63265400155251,9.912925689522234,14.01053204189816,2,12.01053204189816
2026-01-15T07:45:00Z,4.0,5.0,4.927617806225473,4.981819718932127,13.95633012967835,2,11.95633012967835
2026-01-15T07:46:00Z,9.0,9.0,9.276669193917677,8.912926166088829,14.320073157993647,3,11.320073157993647
2026-01-15T07:47:00Z,6.0,8.0,6.660835636565715,7.927534744153174,13.053374050892103,1,12.053374050892103
2026-01-15T07:48:00Z,4.0,5.0,4.763445702547818,4.947361350489164,12.869458403436113,0,12.869458403436113
2026-01-15T07:49:00Z,5.0,4.0,5.636700424251006,3.9377275394612186,14.568431288710826,1,13.568431288710826
2026-01-15T07:50:00Z,6.0,3.0,6.7456939458141365,2.971871395315713,18.342253839693853,4,14.342253839693853
2026-01-15T07:51:00Z,10.0,9.0,10.270296405907775,8.878564381453343,19.73398586463236,7,12.73398586463236
2026-01-15T07:52:00Z,6.0,3.0,6.702556711148159,2.9964040205652682,23.44013855569864,11,12.440138555698638
2026-01-15T07:53:00Z,4.0,9.0,4.68768066842466,8.893318432863271,19.234500791743187,6,13.234500791743187
2026-01-15T07:54:00Z,3.0,6.0,3.928147122689936,5.952190378432241,17.21045753648326,3,14.210457536483261
2026-01-15T07:55:00Z,9.0,6.0,9.233284856015901,5.947409274206551,20.496333118774487,6,14.496333118774487
2026-01-15T07:56:00Z,6.0,8.0,6.705848229034766,7.922754580840956,19.279426767449877,5,14.279426767449877
2026-01-15T07:57:00Z,5.0,7.0,5.797104393586064,6.9472879336588536,18.12924322785807,5,13.129243227858069
2026-01-15T07:58:00Z,8.0,8.0,8.332176329510192,7.927680207329286,18.533739350519397,3,15.533739350519397
2026-01-15T07:59:00Z,4.0,7.0,5.012502441459152,6.942386449672352,16.603855342786062,0,16.603855342786062
2026-01-15T08:00:00Z,9.0,7.0,9.444604651939535,6.932655445676386,19.11580454952849,3,16.11580454952849
2026-01-15T08:01:00Z,10.0,6.0,10.270526851447219,5.95228671516142,23.434044686293248,7,16.434044686293248
2026-01-15T08:02:00Z,3.0,8.0,4.008712708387853,7.927534476782945,19.515222918376423,2,17.515222918376423
2026-01-15T08:03:00Z,5.0,8.0,5.42287903719282,7.9079513791273355,17.03015057691971,0,17.03015057691971
2026-01-15T08:04:00Z,2.0,2.0,2.796352086949886,1.9769182179830964,17.849584446363565,0,17.849584446363565
2026-01-15T08:05:00Z,3.0,4.0,3.5985925231615075,3.9278030940396014,17.52037387596215,0,17.52037387596215
2026-01-15T08:06:00Z,3.0,4.0,3.8744087377970087,3.937581550758329,17.45720106347693,0,17.45720106347693
2026-01-15T08:07:00Z,9.0,4.0,9.140124688682134,3.9619452666657633,22.635380485968824,5,17.635380485968824
2026-01-15T08:08:00Z,4.0,9.0,4.710059056016986,8.87363776064699,18.47180178181378,0,18.47180178181378
2026-01-15T08:09:00Z,1.0,1.0,1.9828988463812105,1.01115816895939,19.443542459709874,0,19.443542459709874
2026-01-15T08:10:00Z,6.0,8.0,6.415439524330049,7.878588496706698,17.98039348780702,0,17.98039348780702
2026-01-15T08:11:00Z,6.0,3.0,6.658494303502269,2.9619946385818663,21.676893153200638,4,17.676893153200638
2026-01-15T08:12:00Z,7.0,3.0,7.573158419398785,2.942605317454605,26.307446255617492,8,18.307446255617492
2026-01-15T08:13:00Z,7.0,4.0,7.452713839404057,3.9425566583102585,29.817603437183323,11,18.817603437183323
2026-01-15T08:14:00Z,3.0,6.0,3.888268610478584,5.952117185315377,27.753754862817914,9,18.753754862817914
2026-01-15T08:15:00Z,5.0,11.0,5.590917798372102,10.883392655124428,22.461280006536526,4,18.461280006536526
2026-01-15T08:16:00Z,6.0,5.0,6.613644802621572,4.9914773877705505,24.083447421857727,6,18.083447421857727
2026-01-15T08:17:00Z,7.0,10.0,7.410989347293739,9.893318273289365,21.601118496331765,4,17.601118496331765
2026-01-15T08:18:00Z,3.0,6.0,3.929841962323327,5.957092778840141,19.573867680284025,1,18.573867680284025
2026-01-15T08:19:00Z,6.0,6.0,6.547254582210858,5.937702380556071,20.183419882407122,2,18.183419882407122
2026-01-15T08:20:00Z,7.0,6.0,7.61147923603648,5.957067790179855,21.837831328731454,3,18.837831328731454
2026-01-15T08:21:00Z,8.0,10.0,8.407008629066324,9.888271303599797,20.35656865466524,0,20.35656865466524
2026-01-15T08:22:00Z,4.0,4.0,4.844430248078546,3.9720159785075224,21.228982924702677,1,20.228982924702677
2026-01-15T08:23:00Z,5.0,5.0,5.672176096929865,4.957237172719577,21.943921849378796,2,19.943921849378796
2026-01-15T08:24:00Z,7.0,10.0,7.44516277369343,9.888174107483135,19.50091051605432,0,19.50091051605432
2026-01-15T08:25:00Z,5.0,5.0,5.623123432125283,4.9522141169069105,20.171819831737253,2,18.171819831737253
2026-01-15T08:26:00Z,3.0,3.0,3.765270856788731,2.9573594697011965,20.979731219288794,1,19.979731219288794
2026-01-15T08:27:00Z,4.0,5.0,4.714553154324006,4.9326811112322515,20.761603262844005,1,19.761603262844005
2026-01-15T08:28:00Z,7.0,6.0,7.456615886256475,5.942507736770908,22.275711412792077,4,18.275711412792077
2026-01-15T08:29:00Z,6.0,8.0,6.832713299507559,7.952164845655454,21.1562598671062,5,16.1562598671062
2026-01-15T08:30:00Z,10.0,13.0,10.364793264826805,12.89307460894509,18.6279785234492,2,16.6279785234492
2026-01-15T08:31:00Z,8.0,9.0,8.694454691786358,8.947190081257377,18.37524313443879,3,15.37524313443879
2026-01-15T08:32:00Z,8.0,7.0,8.414925720227627,6.937606124275899,19.852562730850536,3,16.852562730850536
2026-01-15T08:33:00Z,3.0,5.0,3.935626517093104,4.947531743463538,18.84065750493943,1,17.84065750493943
2026-01-15T08:34:00Z,5.0,5.0,5.6705726152799,4.962091180635544,19.549138940042383,2,17.549138940042383
2026-01-15T08:35:00Z,8.0,10.0,8.318685571585691,9.89317227700542,17.97465223508067,3,14.974652235080669
2026-01-15T08:36:00Z,4.0,6.0,4.842224102666025,5.956994715882119,16.85988162232178,0,16.85988162232178
2026-01-15T08:37:00Z,5.0,6.0,5.711958418148995,5.918046684456502,16.65379335647077,0,16.65379335647077
2026-01-15T08:38:00Z,8.0,2.0,8.322574413200943,1.9867223119698063,22.989645458157668,4,18.989645458157668
2026-01-15T08:39:00Z,4.0,8.0,4.886391571857134,7.898147517957749,19.977889512512206,4,15.977889512512206
2026-01-15T08:40:00Z,6.0,6.0,6.67975264773085,5.937363919389714,20.720278241307767,4,16.720278241307767
2026-01-15T08:41:00Z,9.0,4.0,9.569878736282956,3.9476522245415437,26.342504753502908,9,17.342504753502908
2026-01-15T08:42:00Z,11.0,4.0,11.35929118404302,3.9866738881602974,33.715122049838556,14,19.715122049838556
2026-01-15T08:43:00Z,7.0,14.0,7.836238519204673,13.858762060872214,27.692598508623348,11,16.692598508623348
2026-01-15T08:44:00Z,8.0,8.0,8.539667015502122,7.9815517144266765,28.250713810150387,14,14.250713810150387
2026-01-15T08:45:00Z,7.0,11.0,7.538146166898257,10.91297399156845,24.875885985930836,10,14.875885985930836
2026-01-15T08:46:00Z,4.0,9.0,4.8012585668464425,8.937484754987041,20.739659798240496,7,13.739659798240496
2026-01-15T08:47:00Z,5.0,7.0,5.5912517773618,6.95723712521396,19.373674450837655,5,14.373674450837655
2026-01-15T08:48:00Z,5.0,9.0,5.707989569327672,8.922705586921047,16.158958433692874,1,15.158958433692874
2026-01-15T08:49:00Z,7.0,8.0,7.486227340166544,7.9275829232839605,15.717602851023344,0,15.717602851023344
2026-01-15T08:50:00Z,6.0,5.0,6.490720062293839,4.947336851109753,17.260986062654524,2,15.260986062654524
2026-01-15T08:51:00Z,2.0,4.0,2.8113217314304477,3.932753382243432,16.139554412287794,0,16.139554412287794
2026-01-15T08:52:00Z,2.0,2.0,2.860065281024679,1.9671391925655546,17.032480501192595,1,16.032480501192595
2026-01-15T08:53:00Z,7.0,6.0,7.611821251222595,5.92765679809924,18.716644954760852,1,17.716644954760852
2026-01-15T08:54:00Z,12.0,8.0,12.101708591793397,7.917827759629945,22.900525787368338,7,15.900525787368338
2026-01-15T08:55:00Z,5.0,6.0,6.127473657517669,5.971844839792726,23.05615460553645,6,17.05615460553645
2026-01-15T08:56:00Z,10.0,11.0,10.204417303803293,10.89312453007924,22.367447379703037,5,17.367447379703037
2026-01-15T08:57:00Z,5.0,7.0,5.871411994847315,6.937605349164766,21.301254025827404,3,18.301254025827404
2026-01-15T08:58:00Z,6.0,3.0,6.468351087581066,3.001451577959727,24.768153535889553,8,16.768153535889553
2026-01-15T08:59:00Z,3.0,12.0,3.934015970301148,11.853909441690327,16.84826006494069,0,16.84826006494069
2026-01-15T09:00:00Z,7.0,4.0,7.5817038286057254,3.9865521551345497,20.443411738851182,3,17.443411738851182
2026-01-15T09:01:00Z,10.0,6.0,10.365171357362167,5.92792287821532,24.88066021843673,7,17.88066021843673
2026-01-15T09:02:00Z,7.0,6.0,7.953768658058777,5.952166700580538,26.882262176352697,8,18.882262176352697
2026-01-15T09:03:00Z,12.0,9.0,12.119441268575297,8.908048571178607,30.093654874186257,12,18.093654874186257
2026-01-15T09:04:00Z,5.0,6.0,6.1756409207820235,5.9719430879354185,30.29735270746903,13,17.29735270746903
2026-01-15T09:05:00Z,11.0,10.0,11.246360177950256,9.922754082927248,31.62095880292742,15,16.62095880292742
2026-01-15T09:06:00Z,8.0,11.0,8.745983700182698,10.922681037632008,29.444261465912575,13,16.444261465912575
2026-01-15T09:07:00Z,8.0,9.0,8.666981446472015,8.957115378507583,29.15412753431076,12,17.15412753431076
2026-01-15T09:08:00Z,9.0,11.0,9.42930785455852,10.91292576856337,27.670509620738812,10,17.670509620738812
2026-01-15T09:09:00Z,5.0,8.0,6.279490595741122,7.9521907092359445,25.997809507676152,8,17.997809507676152
2026-01-15T09:10:00Z,16.0,8.0,16.221184000859946,7.927898827699369,34.29109468126791,17,17.291094681267907
2026-01-15T09:11:00Z,18.0,6.0,18.088255677103355,5.9816743116731255,46.397676047128414,28,18.397676047128414
2026-01-15T09:12:00Z,8.0,13.0,9.222138651779874,12.868614453313786,42.7512002460241,25,17.751200246024098
2026-01-15T09:13:00Z,12.0,6.0,12.300491918493217,5.976748080524977,49.07494408442102,30,19.07494408442102
2026-01-15T09:14:00Z,8.0,7.0,8.8903803092212,6.932801137678221,51.032523256391926,33,18.032523256391926
2026-01-15T09:15:00Z,10.0,7.0,10.789571133876766,6.947385559912461,54.87470883078328,36,18.874708830783277
2026-01-15T09:16:00Z,16.0,9.0,15.981880378571423,8.937386300918321,61.919202908862474,45,16.919202908862474
2026-01-15T09:17:00Z,7.0,11.0,8.313492427850194,10.902952071057744,59.32974326608024,42,17.329743266080243
2026-01-15T09:18:00Z,14.0,6.0,14.416647755596639,5.9572374097484095,67.789153612353,50,17.789153612353005
2026-01-15T09:19:00Z,16.0,5.0,16.35445240270894,4.9573105689945445,79.18629544649104,61,18.186295446491044
2026-01-15T09:20:00Z,12.0,8.0,12.882998795068255,7.917803914227831,84.15149032775412,64,20.151490327754118
2026-01-15T09:21:00Z,14.0,7.0,14.573214261166616,6.937387010638938,91.78731757870355,72,19.78731757870355
2026-01-15T09:22:00Z,15.0,6.0,15.229407601952339,5.932679661306398,101.08404551977043,82,19.084045519770427
2026-01-15T09:23:00Z,7.0,4.0,7.975445109801247,3.962212522898437,105.0972781070933,85,20.097278107093302
2026-01-15T09:24:00Z,7.0,7.0,7.732076416037952,6.932558439313066,105.89679608423728,84,21.89679608423728
2026-01-15T09:25:00Z,9.0,9.0,9.631927117432939,8.912901221275876,106.61582198081271,85,21.61582198081271
2026-01-15T09:26:00Z,11.0,6.0,11.672010711617187,5.971797791452826,112.31603490139446,90,22.31603490139446
2026-01-15T09:27:00Z,14.0,10.0,14.65399854970656,9.88856271763768,117.08147073387971,97,20.081470733879712
2026-01-15T09:28:00Z,18.0,4.0,18.217646858624192,4.016181771499433,131.28293582141998,112,19.282935821419983
2026-01-15T09:29:00Z,13.0,14.0,13.635921279567908,13.878466262376552,131.04039083902597,112,19.040390839025974
2026-01-15T09:30:00Z,8.0,12.0,9.27430969197187,11.932314904965368,128.3823856264462,110,18.382385626446194
2026-01-15T09:31:00Z,18.0,9.0,17.900579802194766,8.94745675858187,137.33550867047188,120,17.33550867047188
2026-01-15T09:32:00Z,11.0,8.0,12.040133270698526,7.952263090353218,141.42337885122913,123,18.42337885122913
2026-01-15T09:33:00Z,14.0,10.0,14.484038921291983,9.90800080064532,145.99941697228684,130,15.999416972286838
2026-01-15T09:34:00Z,14.0,6.0,14.110409217312656,5.9622124962398955,154.14761369376964,137,17.147613693769642
2026-01-15T09:35:00Z,2.0,7.0,3.4466495283821055,6.957237846672743,150.6370253758882,136,14.637025375888186
2026-01-15T09:36:00Z,9.0,12.0,9.217565522842376,11.898147491388375,147.95644340775038,132,15.956443407750385
2026-01-15T09:37:00Z,6.0,9.0,6.841476534601886,8.96687092863762,145.83104901412173,131,14.831049014121731
2026-01-15T09:38:00Z,8.0,12.0,8.796602241309042,11.908096165638153,142.71955509019898,127,15.71955509019898
2026-01-15T09:39:00Z,14.0,9.0,14.185456217325457,8.966871162103722,147.93814014582608,132,15.938140145826083
2026-01-15T09:40:00Z,10.0,12.0,10.78511742096345,11.898195772989686,146.82506179420432,132,14.825061794204316
2026-01-15T09:41:00Z,10.0,7.0,10.588809360737619,6.966992739558714,150.44687841578667,134,16.44687841578667
2026-01-15T09:42:00Z,9.0,8.0,9.670370265662028,7.9326559419093945,152.18459273994182,136,16.18459273994182
2026-01-15T09:43:00Z,9.0,8.0,9.661017665536688,7.9278264186890555,153.91778398719094,137,16.917783987190944
2026-01-15T09:44:00Z,10.0,6.0,10.37369898695319,5.986600096554059,158.3048828779905,142,16.304882877990508
2026-01-15T09:45:00Z,5.0,14.0,6.0620400851316525,13.863713121436618,150.5032098420852,133,17.503209842085198
2026-01-15T09:46:00Z,10.0,7.0,10.49286234832848,6.981771044982373,154.0143011458299,136,18.014301145829904
2026-01-15T09:47:00Z,12.0,9.0,12.282610462969808,8.95235915367311,157.34455245552437,141,16.344552455524365
2026-01-15T09:48:00Z,6.0,14.0,7.2262461421795425,13.893099765178295,150.67769883292226,133,17.67769883292226
2026-01-15T09:49:00Z,14.0,10.0,14.196482388262881,9.952115762243787,154.92206545933703,137,17.922065459337034
2026-01-15T09:50:00Z,12.0,9.0,12.598043538815613,8.932607141856879,158.58750185669044,140,18.587501856690437
2026-01-15T09:51:00Z,10.0,7.0,10.46215201864539,6.932850412700525,162.11680346302904,144,18.116803463029044
2026-01-15T09:52:00Z,4.0,4.0,5.07097683593016,4.001500331738286,163.1862799676137,143,20.1862799676137
2026-01-15T09:53:00Z,8.0,14.0,8.601013745782549,13.868541296921327,157.9187524168666,138,19.918752416866596
2026-01-15T09:54:00Z,11.0,10.0,11.653000352507956,9.942166937416031,159.62958583234922,140,19.62958583234922
2026-01-15T09:55:00Z,15.0,7.0,15.26666819571793,6.94750594687433,167.94874808158255,149,18.94874808158255
2026-01-15T09:56:00Z,11.0,6.0,11.71537354256677,5.952360813815164,173.71176081072286,154,19.711760810722865
2026-01-15T09:57:00Z,9.0,8.0,9.973222730842908,7.927705525407323,175.75727801654602,154,21.757278016546024
2026-01-15T09:58:00Z,15.0,8.0,15.197198924743276,7.942483001221121,183.0119939404549,161,22.011993940454886
2026-01-15T09:59:00Z,11.0,9.0,11.866825398817427,8.952189007286098,185.92663033237193,165,20.92663033237193
2026-01-15T10:00:00Z,13.0,13.0,13.37463102896422,12.89802536199293,186.4032359997277,167,19.403235999727713
