minute_start_utc,in_count_measured,out_count_measured,in_count_corrected,out_count_corrected,occupancy_corrected_end,occupancy_truth_end,occupancy_abs_err,Väntetid
2026-01-15T08:22:00Z,5.0,5.0,5.357183097413202,4.988957196161159,19.92524090127735,1,18.92524090127735,3.0
2026-01-15T08:23:00Z,5.0,4.0,5.434504925863623,3.9987612379151227,21.360984621367127,2,19.360984621367127,3.0
2026-01-15T08:24:00Z,8.0,9.0,8.0428010161393,8.919942905682525,20.483842763921245,0,20.483842763921245,3.0
2026-01-15T08:25:00Z,5.0,4.0,5.347992818448631,3.9888361003463424,21.842999514076773,2,19.842999514076773,3.0
2026-01-15T08:26:00Z,3.0,3.0,3.4539160211172697,2.984080104572956,22.312835462629828,1,21.312835462629828,4.0
2026-01-15T08:27:00Z,4.0,5.0,4.479034317104613,4.954476116082281,21.837393695615958,1,20.837393695615958,4.0
2026-01-15T08:28:00Z,9.0,4.0,8.925713263195558,3.979226791629378,26.783880199100864,4,22.783880199100864,4.0
2026-01-15T08:29:00Z,5.0,5.0,5.727531415701674,5.008467598010908,27.5029440486649,5,22.5029440486649,4.0
2026-01-15T08:30:00Z,11.0,14.0,10.920851456696607,13.890360171397294,24.533435365791625,2,22.533435365791625,2.0
2026-01-15T08:31:00Z,8.0,7.0,8.372073835492117,7.0034195514120405,25.90208968165316,3,22.90208968165316,3.0
2026-01-15T08:32:00Z,7.0,7.0,7.105645754877627,6.959522105824538,26.048213362441217,3,23.048213362441217,2.0
2026-01-15T08:33:00Z,1.0,5.0,1.793005226911869,4.979179084431845,22.862039536609473,1,21.862039536609473,3.0
2026-01-15T08:34:00Z,6.0,5.0,6.181341314101129,4.9937865784636335,24.049594303888345,2,22.049594303888345,4.0
2026-01-15T08:35:00Z,8.0,10.0,8.037375379528992,9.924843766510488,22.162125948500638,3,19.162125948500638,3.0
2026-01-15T08:36:00Z,4.0,6.0,4.481788348531454,5.983788632640963,20.660125695937488,0,20.660125695937488,4.0
2026-01-15T08:37:00Z,4.0,5.0,4.402839215420921,4.959594780108731,20.103370162748014,0,20.103370162748014,3.0
2026-01-15T08:38:00Z,6.0,2.0,6.2215449297379735,2.0134920820810858,24.31142304185498,4,20.31142304185498,4.0
2026-01-15T08:39:00Z,6.0,8.0,6.312019387066847,7.924941315095566,22.698501145227713,4,18.698501145227713,4.0
2026-01-15T08:40:00Z,6.0,5.0,6.483751340723929,4.983789466563113,24.198463050741154,4,20.198463050741154,4.0
2026-01-15T08:41:00Z,10.0,5.0,10.171379468089437,4.9596672169543545,29.410175333179627,9,20.410175333179627,4.0
2026-01-15T08:42:00Z,11.0,3.0,11.127465918215668,3.0281250339165195,37.509516248732766,14,23.509516248732766,4.0
2026-01-15T08:43:00Z,8.0,13.0,8.473739292876559,12.880726701720361,33.10252887109305,11,22.10252887109305,3.0
2026-01-15T08:44:00Z,9.0,5.0,9.135666682050974,5.0378061754036345,37.200389408894324,14,23.200389408894324,3.0
2026-01-15T08:45:00Z,6.0,11.0,6.351795463503463,10.915258588321993,32.63692631517945,10,22.63692631517945,3.0
2026-01-15T08:46:00Z,4.0,6.0,4.444700858079543,6.00356692327315,31.078060281038653,7,24.078060281038653,4.0
2026-01-15T08:47:00Z,5.0,8.0,5.272490346619584,7.9643985720346135,28.386152086625444,5,23.386152086625444,4.0
2026-01-15T08:48:00Z,5.0,9.0,5.390953286770847,8.964083690863728,24.81302171348311,1,23.81302171348311,4.0
2026-01-15T08:49:00Z,7.0,9.0,7.169348065936508,8.939646451963196,23.042723358355264,0,23.042723358355264,4.0
2026-01-15T08:50:00Z,6.0,3.0,6.175569849343159,3.0036394840150313,26.214653754530286,2,24.214653754530286,4.0
2026-01-15T08:51:00Z,2.0,4.0,2.5340538845767364,3.9546696085787043,24.79403806132295,0,24.79403806132295,4.0
2026-01-15T08:52:00Z,3.0,2.0,3.4144804533056505,1.9987621519857277,26.209756393384996,1,25.209756393384996,5.0
2026-01-15T08:53:00Z,6.0,6.0,6.425380504652878,5.954426211633164,26.680710717093987,1,25.680710717093987,5.0
2026-01-15T08:54:00Z,12.0,7.0,11.784754637659844,6.954474135393893,31.510991249996113,7,24.510991249996113,5.0
2026-01-15T08:55:00Z,6.0,5.0,6.680085082119241,5.00849109619012,33.18258526650784,6,27.182585266507843,5.0
2026-01-15T08:56:00Z,9.0,11.0,9.017980294432679,10.919869676425371,31.280695915044014,5,26.280695915044014,3.0
2026-01-15T08:57:00Z,5.0,7.0,5.556344085647672,6.96432634869501,29.872713682471513,3,26.872713682471513,3.0
2026-01-15T08:58:00Z,7.0,2.0,7.062451842411838,2.0331959948430907,34.901969560460884,8,26.901969560460884,4.0
2026-01-15T08:59:00Z,3.0,10.0,3.6584582599296462,9.900408274777048,28.660019575979195,0,28.660019575979195,4.0
2026-01-15T09:00:00Z,7.0,4.0,7.264491246056044,4.008419607950669,31.916091244395496,3,28.916091244395496,4.0
2026-01-15T09:01:00Z,10.0,6.0,10.001210078399772,5.959497064110085,35.95780428894071,7,28.957804288940707,5.0
2026-01-15T09:02:00Z,6.0,6.0,6.602990956503241,5.96913231252217,36.59166296312192,8,28.59166296312192,5.0
2026-01-15T09:03:00Z,9.0,6.0,9.105450992693942,5.964375475342223,39.73273851061779,12,27.732738510617793,5.0
2026-01-15T09:04:00Z,7.0,5.0,7.557790458639676,4.993859558671595,42.29666944067398,13,29.29666944067398,5.0
2026-01-15T09:05:00Z,11.0,9.0,11.006798218708635,8.954401672823561,44.34906601659082,15,29.349066016590818,5.0
2026-01-15T09:06:00Z,8.0,10.0,8.4326290173377,9.954425094968354,42.827269968934985,13,29.827269968934985,5.0
2026-01-15T09:07:00Z,8.0,8.0,8.351898367774425,7.998614703183523,43.18055366344374,12,31.18055366344374,4.0
2026-01-15T09:08:00Z,9.0,12.0,9.149992817032814,11.924892591954972,40.405653918382214,10,30.405653918382214,4.0
2026-01-15T09:09:00Z,6.0,7.0,6.788800886177917,6.988836969356292,40.205617865006744,8,32.205617865006744,4.0
2026-01-15T09:10:00Z,14.0,6.0,14.044483491631325,5.979323771753484,48.270777614629736,17,31.270777614629736,5.0
2026-01-15T09:11:00Z,16.0,7.0,16.030692273607965,6.993713937008698,57.30775598091577,28,29.307755980915772,5.0
2026-01-15T09:12:00Z,12.0,13.0,12.471602400418524,12.910040976906478,56.869317434056114,25,31.869317434056114,4.0
2026-01-15T09:13:00Z,12.0,7.0,12.185415934688503,6.993713334056265,62.061020064257974,30,32.061020064257974,5.0
2026-01-15T09:14:00Z,9.0,6.0,9.448403085872368,5.979202903775363,65.53022027586547,33,32.530220275865474,5.0
2026-01-15T09:15:00Z,9.0,7.0,9.520306399348197,6.964424097546332,68.08610260711848,36,32.08610260711848,5.0
2026-01-15T09:16:00Z,14.0,7.0,13.839191663983378,6.993616139522908,74.93167816097028,45,29.93167816097028,6.0
2026-01-15T09:17:00Z,8.0,12.0,8.782763689487197,11.905187897271878,71.80925398251708,42,29.809253982517077,6.0
2026-01-15T09:18:00Z,13.0,4.0,13.222462500601349,4.013491395129671,81.01822511726013,50,31.01822511726013,7.0
2026-01-15T09:19:00Z,16.0,5.0,15.95226383193893,4.979226681478046,91.99126229693174,61,30.991262296931737,7.0
2026-01-15T09:20:00Z,11.0,8.0,11.568193820250464,7.949451505094884,95.61000464123731,64,31.61000464123731,8.0
2026-01-15T09:21:00Z,12.0,7.0,12.388851739439602,6.969131070722576,101.02972533904315,72,29.029725339043154,8.0
2026-01-15T09:22:00Z,15.0,6.0,14.827395478641385,5.974178987547207,109.88294185916477,82,27.882941859164774,9.0
2026-01-15T09:23:00Z,7.0,6.0,7.654699324927365,5.974179106406776,111.56346210665122,85,26.563462106651215,9.0
2026-01-15T09:24:00Z,7.0,7.0,7.416839704741702,6.969155687384732,112.01114615291202,84,28.01114615291202,9.0
2026-01-15T09:25:00Z,9.0,8.0,9.356623712789347,7.954425416499802,113.41334447804316,85,28.413344478043157,9.0
2026-01-15T09:26:00Z,12.0,6.0,12.269731006139912,5.9839346094428105,119.69914090351935,90,29.69914090351935,10.0
2026-01-15T09:27:00Z,14.0,7.0,14.418306945624837,6.959522349738718,127.1579255281217,97,30.157925528121694,10.0
2026-01-15T09:28:00Z,19.0,6.0,18.7738698124709,5.998737193730127,139.93305817551567,112,27.93305817551567,11.0
2026-01-15T09:29:00Z,12.0,11.0,12.447676432840698,10.944548439097586,141.4361861978487,112,29.436186197848713,11.0
2026-01-15T09:30:00Z,8.0,11.0,8.915858701091087,10.959205660957435,139.39283926650842,110,29.392839266508417,11.0
2026-01-15T09:31:00Z,18.0,9.0,17.542061466913918,8.97415373514296,147.96074702674161,120,27.960747026741615,12.0
2026-01-15T09:32:00Z,10.0,8.0,10.850339529178497,7.979008004830742,150.83207857948747,123,27.832078579487472,12.0
2026-01-15T09:33:00Z,15.0,9.0,15.006253613322373,8.944622915868486,156.8937093052749,130,26.89370930527491,12.0
2026-01-15T09:34:00Z,13.0,5.0,13.1280848801083,4.993981186311272,165.0278130273408,137,28.027813027340812,13.0
2026-01-15T09:35:00Z,7.0,6.0,7.652458140883754,5.998737417425009,166.68153377900313,136,30.681533779003132,13.0
2026-01-15T09:36:00Z,9.0,13.0,9.066838084535583,12.910138346864553,162.83823354481268,132,30.83823354481268,13.0
2026-01-15T09:37:00Z,5.0,8.0,5.658823055232598,8.008370379639018,160.48868624847915,131,29.488686248479155,13.0
2026-01-15T09:38:00Z,9.0,11.0,9.26811193580691,10.939840589941456,158.81695762235154,127,31.816957622351538,13.0
2026-01-15T09:39:00Z,12.0,8.0,12.080481804401007,7.998591559739834,162.89884789495352,132,30.89884789495352,13.0
2026-01-15T09:40:00Z,10.0,11.0,10.343329497322905,10.934817772376057,162.30735964777483,132,30.30735964777483,13.0
2026-01-15T09:41:00Z,9.0,7.0,9.313608335212429,6.993762280929566,164.62720572986524,134,30.62720572986524,14.0
2026-01-15T09:42:00Z,8.0,8.0,8.39689453584185,7.964327324110181,165.0597729693376,136,29.059772969337587,14.0
2026-01-15T09:43:00Z,9.0,8.0,9.258911569567461,7.959522068214351,166.35916249836413,137,29.359162498364128,15.0
2026-01-15T09:44:00Z,9.0,6.0,9.139999566460148,6.01829586640884,169.48086622602148,142,27.480866226021476,16.0
